txn_catg,txn_subcatg,dpst_txn_amt_tot,dpst_txn_cnt,cust_id
utility,phone,801.9700,1,195
null,null,null,null,196
loan,credit_card,6191.8700,2,197
null,null,null,null,198
null,null,null,null,199
null,null,null,null,200
government,tax_payment,14610.0000,1,201
loan,credit_card,85779.2900,1,201
null,null,null,null,202
finance,payment_gateway,2613.4100,2,203
home_and_living,home_improvement,112.0000,1,204
restaurant,chain_restaurant,90.0000,1,204
home_and_living,home_improvement,105.0000,1,205
loan,auto_loan,2224.0000,1,205
finance,payment_gateway,375.0000,3,206
loan,credit_card,2677.2500,1,206
loan,credit_card,16046.0000,1,206
restaurant,beverage,300.0000,1,206
travel,hotel,810.0000,1,206
insurance,insurance,2497.5400,1,207
insurance,insurance,370.0000,1,207
insurance,other_insurance,2497.5400,1,207
insurance,other_insurance,370.0000,1,207
loan,unsecured_loan,2790.0000,1,207
utility,internet,640.9300,1,207
utility,internet,1282.9300,1,207
utility,phone,640.9300,1,207
utility,water,53.9300,1,207
null,null,null,null,208
null,null,null,null,209
null,null,null,null,210
finance,payment_gateway,251.0400,2,211
null,null,null,null,212
finance,payment_gateway,747.9300,1,213
loan,unsecured_loan,800.0000,1,213
utility,internet,818.9300,1,214
utility,phone,818.9300,1,214
utility,phone,14.4300,1,214
home_and_living,home_expense,421.0000,1,215
shopping,grocery,515.0000,2,215
utility,electricity,198.2900,1,215
utility,internet,374.5000,1,215
finance,payment_gateway,642.5400,1,216
finance,digital_wallet,4392.8800,1,217
shopping,e_commerce,4392.8800,1,217
utility,internet,1355.1900,1,217
utility,internet,490.0600,1,217
utility,phone,1355.1900,1,217
null,null,null,null,218
government,tax_payment,1860.0000,1,219
finance,digital_wallet,277.5400,1,220
shopping,e_commerce,277.5400,1,220
automotive,car_dealer,1703.4400,1,221
charity,religious,19.0000,1,221
finance,payment_gateway,535.0000,1,221
finance,payment_gateway,4864.0700,12,221
null,null,null,null,222
loan,unsecured_loan,1356.0000,1,223
null,null,null,null,224
utility,internet,1196.9000,2,225
finance,payment_gateway,654.1400,1,226
finance,payment_gateway,1821.2800,10,226
loan,auto_loan,1000.0000,1,226
null,null,null,null,227
null,null,null,null,228
finance,digital_wallet,1280.0000,2,229
insurance,insurance,370.0000,1,229
insurance,other_insurance,370.0000,1,229
loan,unsecured_loan,1078.0000,2,229
shopping,grocery,1700.0000,3,229
shopping,grocery,101.0000,1,229
transportation,tollway_fee,90.0000,1,229
finance,digital_wallet,182.0000,1,230
home_and_living,home_improvement,149.0000,1,230
insurance,insurance,490.0000,1,230
insurance,other_insurance,490.0000,1,230
shopping,e_commerce,182.0000,1,230
utility,phone,640.9300,1,230
null,null,null,null,231
null,null,null,null,232
finance,payment_gateway,397.9900,3,233
shopping,convenience_store,1900.0000,3,233
government,tax_payment,12382.2100,1,234
loan,auto_loan,7844.0000,1,234
utility,internet,1924.9300,1,234
null,null,null,null,235
null,null,null,null,236
null,null,null,null,237
null,null,null,null,238
finance,payment_gateway,970.7300,1,239
loan,auto_loan,7960.0000,1,239
utility,internet,321.0000,1,239
utility,phone,321.0000,1,239
utility,water,158.3600,1,239
finance,digital_wallet,2720.0000,1,240
null,null,null,null,241
shopping,convenience_store,300.0000,1,242
null,null,null,null,243
shopping,convenience_store,500.0000,1,244
utility,phone,58.8500,1,244
finance,digital_wallet,4500.0000,1,245
finance,payment_gateway,135.3500,1,245
loan,unsecured_loan,5000.0000,1,245
loan,unsecured_loan,25600.0000,2,245
shopping,convenience_store,1900.0000,1,245
shopping,e_commerce,4500.0000,1,245
utility,internet,480.4300,1,245
utility,water,120.0000,1,245
null,null,null,null,246
null,null,null,null,247
finance,digital_wallet,955.0000,8,248
home_and_living,home_improvement,176.0000,1,249
loan,credit_card,400.0000,1,249
loan,unsecured_loan,1000.0000,1,249
utility,electricity,621.0100,1,249
utility,internet,454.0000,1,249
utility,internet,660.8600,4,249
utility,phone,454.0000,1,249
null,null,null,null,250
null,null,null,null,251
finance,digital_wallet,3264.0500,2,252
finance,payment_gateway,468.0000,1,252
shopping,convenience_store,400.0000,1,252
shopping,e_commerce,3264.0500,2,252
utility,internet,1425.4000,3,252
null,null,null,null,253
null,null,null,null,254
null,null,null,null,255
null,null,null,null,256
insurance,insurance,370.0000,1,257
insurance,other_insurance,370.0000,1,257
loan,auto_loan,11300.0000,1,257
utility,internet,1680.9400,1,257
utility,phone,1680.9400,1,257
utility,phone,1558.2600,2,257
null,null,null,null,258
null,null,null,null,259
null,null,null,null,260
null,null,null,null,261
null,null,null,null,262
null,null,null,null,263
home_and_living,home_expense,1000.0000,1,264
loan,credit_card,22006.5200,1,264
finance,digital_wallet,122.0000,1,265
finance,digital_wallet,1700.0000,5,265
finance,payment_gateway,567.0000,1,265
home_and_living,home_improvement,159.0000,1,265
shopping,e_commerce,122.0000,1,265
null,null,null,null,266
null,null,null,null,267
utility,internet,780.0000,1,268
utility,phone,780.0000,1,268
finance,digital_wallet,66.5000,1,269
finance,digital_wallet,300.0000,3,269
shopping,e_commerce,66.5000,1,269
transportation,public_transit,500.0000,1,269
null,null,null,null,270
null,null,null,null,271
finance,digital_wallet,1403.0000,4,272
loan,credit_card,5585.0000,1,272
restaurant,chain_restaurant,485.0000,1,272
restaurant,food_delivery,703.0000,3,272
restaurant,food_delivery,427.1000,4,272
shopping,department_store,249.0000,2,272
shopping,e_commerce,1403.0000,4,272
shopping,grocery,76.0000,1,272
null,null,null,null,273
finance,digital_wallet,3000.0000,1,274
home_and_living,home_expense,737.0000,1,274
loan,credit_card,8000.0000,1,274
loan,credit_card,10890.0000,2,274
shopping,e_commerce,3000.0000,1,274
utility,water,211.2700,1,274
null,null,null,null,275
null,null,null,null,276
home_and_living,home_expense,1000.0000,1,277
shopping,convenience_store,1300.0000,2,277
utility,gas_station,400.0000,1,277
loan,credit_card,1681.6400,2,278
loan,credit_card,4000.0000,1,279
null,null,null,null,280
utility,internet,1070.0000,1,281
utility,phone,1070.0000,1,281
null,null,null,null,282
finance,digital_wallet,2500.0000,8,283
finance,payment_gateway,624.1000,2,283
transportation,logistic_service,997.0000,2,283
utility,internet,800.0000,1,283
utility,phone,800.0000,1,283
null,null,null,null,284
null,null,null,null,285
finance,payment_gateway,375.0000,2,286
insurance,insurance,740.0000,2,286
insurance,other_insurance,740.0000,2,286
null,null,null,null,287
null,null,null,null,288
null,null,null,null,289
finance,payment_gateway,357.0000,2,290
home_and_living,home_improvement,305.0000,2,290
personal_care,cosmetics,545.0000,1,290
shopping,convenience_store,600.0000,1,290
utility,internet,583.8600,1,290
loan,auto_loan,9360.0000,1,291
loan,secured_loan,9360.0000,1,291
insurance,insurance,320.0000,1,292
insurance,other_insurance,320.0000,1,292
utility,internet,694.4300,1,292
utility,phone,694.4300,1,292
utility,phone,1.9300,1,292
insurance,insurance,1188.0000,1,293
insurance,life_insurance,1188.0000,1,293
shopping,convenience_store,17315.0000,14,293
loan,credit_card,3000.0000,1,294
loan,credit_card,22000.0000,4,294
utility,water,138.5300,1,294
null,null,null,null,295
finance,digital_wallet,682.0000,2,296
finance,payment_gateway,682.0000,2,296
finance,payment_gateway,855.0000,1,296
shopping,e_commerce,682.0000,2,296
null,null,null,null,297
null,null,null,null,298
null,null,null,null,299
null,null,null,null,300
finance,digital_wallet,579.0000,10,301
finance,payment_gateway,183.0000,1,301
loan,credit_card,97801.8500,1,302
null,null,null,null,303
null,null,null,null,304
null,null,null,null,305
finance,payment_gateway,1758.3000,3,306
utility,internet,426.9300,1,306
utility,phone,426.9300,1,306
finance,payment_gateway,800.0000,1,307
loan,unsecured_loan,46920.0000,1,307
utility,electricity,16289.2600,2,307
utility,water,51412.9700,2,307
finance,payment_gateway,213.0000,1,308
null,null,null,null,309
education,private_school,2030.0000,4,310
home_and_living,property_developer,400.0000,2,311
medical,hospital,1177.0000,1,311
medical,private_hospital,1177.0000,1,311
finance,payment_gateway,1100.0000,1,312
finance,payment_gateway,136.0000,2,312
utility,phone,1535.0000,1,312
utility,water,115.7900,1,312
null,null,null,null,313
null,null,null,null,314
null,null,null,null,315
charity,charitable_donation,29.0000,1,316
utility,water,75.4800,1,317
null,null,null,null,318
null,null,null,null,319
finance,payment_gateway,225.0000,1,320
loan,credit_card,7000.0000,1,320
loan,credit_card,15000.0000,1,320
restaurant,food_delivery,1153.2600,7,320
utility,water,217.6400,2,320
null,null,null,null,321
finance,digital_wallet,1904.0000,4,322
finance,digital_wallet,200.0000,1,322
restaurant,food_delivery,257.0000,1,322
shopping,e_commerce,1904.0000,4,322
null,null,null,null,323
null,null,null,null,324
home_and_living,home_improvement,314.0000,1,325
shopping,department_store,6000.0000,1,325
utility,electricity,1977.4300,2,325
medical,dental_clinic,16000.0000,1,326
null,null,null,null,327
finance,digital_wallet,4379.0300,1,328
finance,digital_wallet,1105.9600,1,328
finance,payment_gateway,4379.0300,1,328
finance,payment_gateway,526.0000,1,328
medical,pharmacy,770.0000,2,328
shopping,e_commerce,4379.0300,1,328
shopping,e_commerce,1105.9600,1,328
shopping,whole_sale,455.0000,1,328
null,null,null,null,329
finance,digital_wallet,100.0000,1,330
investment,gold,11012.0000,8,330
utility,electricity,150.1900,1,331
null,null,null,null,332
loan,credit_card,7987.0200,4,333
null,null,null,null,334
null,null,null,null,335
home_and_living,home_improvement,41822.9000,3,336
loan,auto_loan,10498.0000,1,336
utility,electricity,1472.9500,1,336
null,null,null,null,337
finance,payment_gateway,476.0000,1,338
shopping,convenience_store,1400.0000,1,338
shopping,grocery,5200.0000,3,338
transportation,logistic_service,128.0000,1,338
null,null,null,null,339
null,null,null,null,340
null,null,null,null,341
null,null,null,null,342
null,null,null,null,343
null,null,null,null,344
null,null,null,null,345
loan,unsecured_loan,10980.0000,1,346
loan,unsecured_loan,4200.0000,1,346
shopping,convenience_store,465500.0000,29,347
finance,digital_wallet,2134.5400,1,348
finance,digital_wallet,2508.0000,46,348
finance,payment_gateway,60.0000,1,348
home_and_living,home_expense,88.0000,1,348
home_and_living,home_improvement,305.0000,3,348
loan,unsecured_loan,7500.0000,1,348
loan,unsecured_loan,7500.0000,1,348
shopping,e_commerce,2134.5400,1,348
transportation,logistic_service,244.0000,1,348
utility,internet,267.5000,1,348
utility,internet,319.9300,1,348
utility,phone,267.5000,1,348
shopping,grocery,119.0000,1,349
null,null,null,null,350
null,null,null,null,351
null,null,null,null,352
education,private_school,2400.0000,1,353
entertainment,streaming_service,419.0000,1,353
finance,digital_wallet,1834.8400,1,353
finance,payment_gateway,1785.0000,7,353
government,tax_payment,35923.0000,1,353
insurance,other_insurance,18166.3300,4,353
loan,credit_card,758.0000,1,353
loan,credit_card,14000.0000,2,353
loan,unsecured_loan,10000.0000,1,353
shopping,e_commerce,1834.8400,1,353
transportation,tollway_fee,990.0000,1,353
utility,internet,631.0000,1,353
utility,internet,232.8600,1,353
utility,phone,232.8600,1,353
utility,internet,1067.8600,2,354
utility,phone,1067.8600,2,354
utility,phone,319.9300,1,354
education,university,25.0000,2,355
finance,payment_gateway,6045.9100,1,355
home_and_living,home_improvement,15673.0000,1,355
loan,credit_card,140986.1200,3,355
null,null,null,null,356
null,null,null,null,357
null,null,null,null,358
finance,digital_wallet,50.0000,1,359
finance,payment_gateway,633.9300,1,359
government,fines_and_penalty,300.0000,1,359
loan,unsecured_loan,440.0000,1,359
shopping,e_commerce,50.0000,1,359
utility,electricity,704.3400,4,359
finance,digital_wallet,2907.0000,2,360
home_and_living,home_improvement,2525.0000,1,360
shopping,e_commerce,2907.0000,2,360
null,null,null,null,361
null,null,null,null,362
null,null,null,null,363
null,null,null,null,364
automotive,car_dealer,49792.0000,1,365
finance,digital_wallet,2147.0000,4,365
finance,payment_gateway,20005.0000,1,365
loan,credit_card,149611.6300,1,365
loan,credit_card,90283.0000,1,365
shopping,e_commerce,2147.0000,4,365
utility,internet,1083.2100,2,365
null,null,null,null,366
null,null,null,null,367
finance,digital_wallet,3438.0000,7,368
loan,auto_loan,3686.0000,1,368
loan,credit_card,5000.0000,1,368
loan,credit_card,10000.0000,1,368
loan,credit_card,1000.0000,1,368
loan,credit_card,5000.0000,1,368
loan,unsecured_loan,14000.0000,1,368
restaurant,chain_restaurant,274.0000,1,368
shopping,e_commerce,3438.0000,7,368
utility,electricity,2157.0200,1,368
utility,electricity,442.3400,1,368
utility,internet,641.8600,2,368
utility,phone,586.9300,1,368
charity,religious,99.0000,1,369
restaurant,chain_restaurant,99.0000,1,369
utility,internet,853.8600,1,370
utility,phone,853.8600,1,370
null,null,null,null,371
finance,payment_gateway,258.0000,2,372
restaurant,chain_restaurant,278.0000,1,372
null,null,null,null,373
loan,auto_loan,8998.0000,1,374
shopping,grocery,250.5000,1,374
null,null,null,null,375
finance,payment_gateway,169.0000,1,376
utility,internet,373.4300,1,376
utility,phone,373.4300,1,376
finance,digital_wallet,431.7000,1,377
finance,digital_wallet,600.0000,3,377
finance,payment_gateway,300.0000,1,377
home_and_living,property_developer,150.0000,1,377
shopping,e_commerce,431.7000,1,377
utility,internet,321.0000,1,377
finance,payment_gateway,299.0000,1,378
finance,digital_wallet,1700.0000,1,379
investment,dummy_ix,2000.0000,1,379
investment,securities_backed_by_bank,2000.0000,1,379
shopping,e_commerce,1700.0000,1,379
shopping,grocery,4202.0000,1,379
null,null,null,null,380
finance,digital_wallet,1000.0000,1,381
loan,credit_card,3357.4900,1,381
null,null,null,null,382
shopping,convenience_store,1000.0000,2,383
utility,internet,1601.7900,3,383
utility,phone,1601.7900,3,383
finance,lottery,315.0000,1,384
loan,credit_card,7050.0000,3,384
medical,hospital,500.0000,1,384
medical,public_hospital,500.0000,1,384
shopping,e_commerce,1980.7500,3,384
null,null,null,null,385
null,null,null,null,386
null,null,null,null,387
loan,credit_card,503.0000,1,388
null,null,null,null,389
finance,payment_gateway,134.1000,1,390
null,null,null,null,391
null,null,null,null,392
null,null,null,null,393
null,null,null,null,394
finance,digital_wallet,600.0000,3,395
loan,credit_card,2804.5700,1,395
shopping,grocery,500.0000,1,396
utility,gas_station,7500.0000,4,396
null,null,null,null,397
finance,payment_gateway,2244.9200,3,398
loan,unsecured_loan,13600.0000,2,398
null,null,null,null,399
finance,digital_wallet,1213.4500,4,400
finance,payment_gateway,96.3000,1,400
shopping,e_commerce,1213.4500,4,400
shopping,electronic,400.0000,1,401
utility,internet,164.0000,3,401
utility,phone,418.6600,7,401
null,null,null,null,402
finance,payment_gateway,208.9900,2,403
utility,internet,426.9300,1,403
utility,phone,426.9300,1,403
null,null,null,null,404
shopping,convenience_store,2025.0000,2,405
loan,credit_card,4500.0000,2,406
null,null,null,null,407
shopping,convenience_store,1500.0000,1,408
insurance,insurance,1528.0000,3,409
insurance,other_insurance,1528.0000,3,409
insurance,other_insurance,3000.0000,1,409
utility,phone,1680.3600,1,409
utility,phone,68.4800,2,410
null,null,null,null,411
null,null,null,null,412
null,null,null,null,413
null,null,null,null,414
null,null,null,null,415
finance,payment_gateway,408.0400,1,416
null,null,null,null,417
null,null,null,null,418
finance,digital_wallet,36.0000,2,419
restaurant,food_delivery,71.1700,1,419
charity,religious,9.0000,1,420
finance,digital_wallet,4912.5200,3,421
loan,credit_card,4200.0000,13,421
loan,credit_card,4592.0000,2,421
shopping,department_store,200.0000,1,421
shopping,e_commerce,4912.5200,3,421
finance,digital_wallet,335.0200,1,422
finance,payment_gateway,335.0200,1,422
loan,credit_card,4923.5000,2,422
shopping,e_commerce,335.0200,1,422
utility,electricity,1568.6600,2,422
utility,internet,982.2600,2,422
utility,internet,939.8000,2,422
utility,phone,982.2600,2,422
loan,credit_card,22787.6900,2,423
loan,credit_card,42540.0000,1,423
loan,credit_card,80585.0400,1,423
loan,credit_card,3769.0000,1,423
null,null,null,null,424
entertainment,streaming_service,349.0000,1,425
entertainment,streaming_service,189.0000,1,425
finance,digital_wallet,8546.9100,5,425
finance,digital_wallet,308.0000,1,425
finance,payment_gateway,469.0000,1,425
restaurant,food_delivery,4162.0000,17,425
shopping,e_commerce,8546.9100,5,425
utility,internet,747.9300,1,425
utility,water,180.5800,1,425
null,null,null,null,426
null,null,null,null,427
null,null,null,null,428
null,null,null,null,429
