CUST_ID,Number of Children,Age,Gender,Education level,Marital status,Region,Occupation Group,loan,utility,finance,shopping,financial_services,health_and_care,home_lifestyle,transport_travel,leisure,public_services
2330,0,42.0,Female,bachelor's degree,single,Central,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2260,0,52.0,Female,others,married,Southern,Corporate Employee,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,0,81.0,Female,high school,married,Central,Homemaker,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
7,2,57.0,Female,vocational certificate,widow,Central,Unemployed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3957,0,31.0,Female,bachelor's degree,single,Eastern,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2261,0,57.0,Female,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0
195,0,35.0,Female,bachelor's degree,single,Central,Corporate Employee,0.0,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0,0.0,0.4166666666666667,0.0
3366,0,37.0,Female,master's degree,married,Central,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,0,43.0,Male,bachelor's degree,married,Southern,Corporate Employee,0.0,0.0,0.0,0.0,0.0833333333333333,0.5833333333333334,0.3333333333333333,0.0,0.0,0.0
1804,0,28.0,Male,others,single,Central,Corporate Employee,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2938,0,49.0,Female,master's degree,married,Eastern,Entrepreneur,0.1666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0,51.0,Male,high school,married,Central,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,0,60.0,Female,others,divorce,Central,Entrepreneur,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,0,37.0,Male,vocational certificate,single,Central,Corporate Employee,0.2727272727272727,0.0,0.1818181818181818,0.3636363636363636,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0
1300,0,56.0,Male,bachelor's degree,married,Central,Entrepreneur,0.125,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.25
419,0,27.0,Male,others,single,Central,Corporate Employee,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
296,0,55.0,Male,high school,single,Central,Corporate Employee,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1451,0,65.0,Female,vocational certificate,married,Central,Corporate Employee,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
3454,1,54.0,Female,bachelor's degree,married,Northern,Corporate Employee,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3532,0,41.0,Male,others,married,Eastern,Corporate Employee,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862,0,36.0,Male,high school,single,Central,Corporate Employee,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,0,62.0,Female,bachelor's degree,married,Central,Corporate Employee,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
1175,1,58.0,Female,less than high school,married,Northeastern,Corporate Employee,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1589,0,47.0,Female,high school,married,Eastern,Corporate Employee,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,0,44.0,Male,bachelor's degree,married,Central,Entrepreneur,0.4,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2102,0,52.0,Male,vocational certificate,single,Central,Corporate Employee,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2708,0,32.0,Female,others,single,Central,Corporate Employee,0.0,0.0,0.3636363636363636,0.0909090909090909,0.0,0.0,0.0,0.0,0.5454545454545454,0.0
2716,0,40.0,Male,high school,single,Central,Entrepreneur,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3338,0,35.0,Female,bachelor's degree,single,Northeastern,Corporate Employee,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3956,0,28.0,Male,others,single,Central,Corporate Employee,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1794,0,35.0,Female,less than high school,single,Central,Corporate Employee,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4220,0,43.0,Male,bachelor's degree,married,Northeastern,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,0,49.0,Female,vocational certificate,divorce,Central,Entrepreneur,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2504,0,46.0,Male,vocational certificate,single,Central,Entrepreneur,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
2571,0,49.0,Male,others,married,Central,Corporate Employee,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2267,0,46.0,Female,others,single,Northeastern,Corporate Employee,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,0,30.0,Male,others,single,Northern,Corporate Employee,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,0,34.0,Female,bachelor's degree,single,Central,Corporate Employee,0.3076923076923077,0.3076923076923077,0.2307692307692307,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0
4021,0,29.0,Male,vocational certificate,single,Northeastern,Corporate Employee,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,0,23.0,Male,high school,single,Central,Corporate Employee,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
1500,0,49.0,Female,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3997,0,22.0,Female,bachelor's degree,single,Northern,Corporate Employee,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3365,0,30.0,Male,vocational certificate,single,Eastern,Corporate Employee,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2715,0,33.0,Male,vocational certificate,single,Eastern,Corporate Employee,0.0,0.0833333333333333,0.4722222222222222,0.3888888888888889,0.0,0.0555555555555555,0.0,0.0,0.0,0.0
4336,0,51.0,Female,bachelor's degree,married,Central,Corporate Employee,0.125,0.625,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0
555,0,58.0,Male,vocational certificate,single,Central,Corporate Employee,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3489,0,35.0,Female,others,married,Northeastern,Corporate Employee,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
3335,0,45.0,Female,vocational certificate,single,Northern,Corporate Employee,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
3337,0,51.0,Female,bachelor's degree,single,Eastern,Professional,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3706,0,50.0,Male,bachelor's degree,married,Central,Entrepreneur,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
3616,0,39.0,Female,bachelor's degree,single,Central,Corporate Employee,0.2941176470588235,0.1176470588235294,0.3529411764705882,0.0,0.0,0.0,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.0
867,0,29.0,Female,bachelor's degree,single,Central,Corporate Employee,0.3,0.0,0.3,0.3,0.0,0.0,0.1,0.0,0.0,0.0
753,0,26.0,Male,less than high school,single,Eastern,Corporate Employee,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
3453,0,48.0,Female,bachelor's degree,married,Central,Corporate Employee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2403,0,25.0,Female,bachelor's degree,single,Northeastern,Corporate Employee,0.1111111111111111,0.0,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
3329,0,48.0,Female,less than high school,single,Central,Entrepreneur,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3715,0,39.0,Female,bachelor's degree,married,Central,Professional,0.0,0.0,0.1428571428571428,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
1635,0,77.0,Male,master's degree,married,Central,Corporate Employee,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
1403,0,44.0,Male,less than high school,married,Northeastern,Entrepreneur,0.1666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0
347,0,57.0,Male,bachelor's degree,single,Central,Entrepreneur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4029,0,24.0,Female,bachelor's degree,single,Southern,Corporate Employee,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,0.0,0.0
4284,0,51.0,Male,high school,divorce,Northeastern,Corporate Employee,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3127,1,47.0,Female,bachelor's degree,married,Northeastern,Entrepreneur,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2239,0,38.0,Female,high school,married,Central,Professional,0.0,0.25,0.625,0.125,0.0,0.0,0.0,0.0,0.0,0.0
1258,0,30.0,Female,bachelor's degree,single,Eastern,Student,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3675,0,36.0,Male,high school,single,Central,Corporate Employee,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,0,44.0,Female,bachelor's degree,single,Central,Entrepreneur,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0,54.0,Female,bachelor's degree,married,Central,Corporate Employee,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
659,0,38.0,Male,bachelor's degree,single,Central,Professional,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0
174,0,46.0,Male,bachelor's degree,single,Southern,Corporate Employee,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
3228,0,29.0,Male,others,single,Central,Corporate Employee,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
1089,0,50.0,Male,bachelor's degree,married,Central,Corporate Employee,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
480,0,43.0,Male,vocational certificate,married,Northeastern,Corporate Employee,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0
728,0,27.0,Female,bachelor's degree,single,Western,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,0,39.0,Male,others,married,Eastern,Corporate Employee,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,0,41.0,Male,master's degree,single,Northern,Entrepreneur,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,0,53.0,Male,less than high school,married,Northeastern,Corporate Employee,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4182,0,29.0,Female,others,single,Central,Corporate Employee,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,0,46.0,Male,bachelor's degree,married,Central,Entrepreneur,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2773,0,46.0,Male,others,single,Eastern,Corporate Employee,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3505,1,50.0,Female,less than high school,separate,Southern,Corporate Employee,0.125,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0,63.0,Female,others,single,Central,Corporate Employee,0.04,0.08,0.68,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2955,0,29.0,Female,others,single,Southern,Corporate Employee,0.1818181818181818,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3839,0,49.0,Female,bachelor's degree,single,Central,Corporate Employee,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
3622,0,41.0,Female,high school,single,Central,Corporate Employee,0.0,0.0,0.25,0.125,0.0,0.5,0.0,0.125,0.0,0.0
398,0,41.0,Female,others,single,Central,Corporate Employee,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,0,59.0,Female,master's degree,single,Central,Corporate Employee,0.5714285714285714,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0
2299,0,41.0,Female,less than high school,single,Central,Homemaker,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,0,21.0,Female,less than high school,single,Central,Corporate Employee,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3164,0,68.0,Female,less than high school,single,Central,Corporate Employee,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3565,0,39.0,Male,vocational certificate,single,Northeastern,Corporate Employee,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,0,33.0,Female,less than high school,single,Central,Other,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,0,40.0,Female,master's degree,single,Central,Professional,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3024,0,54.0,Female,others,divorce,Northeastern,Entrepreneur,0.0,0.0,0.5357142857142857,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0
1963,0,58.0,Female,bachelor's degree,married,Central,Corporate Employee,0.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
4138,0,35.0,Female,vocational certificate,single,Eastern,Entrepreneur,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1484,0,64.0,Male,high school,married,Central,Corporate Employee,0.1111111111111111,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
219,0,35.0,Female,less than high school,single,Eastern,Corporate Employee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1139,0,27.0,Male,vocational certificate,married,Eastern,Corporate Employee,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
4022,0,58.0,Male,others,married,Northeastern,Corporate Employee,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,0,31.0,Female,high school,single,Central,Corporate Employee,0.0,0.0,0.6046511627906976,0.1627906976744186,0.0,0.0,0.0,0.0,0.2325581395348837,0.0
3689,0,27.0,Male,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.2,0.0,0.0
1603,0,54.0,Female,less than high school,divorce,Central,Entrepreneur,0.0,0.4285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,0,44.0,Female,high school,married,Central,Unemployed,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0
4201,0,68.0,Male,bachelor's degree,married,Central,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
