CUST_ID,Number of Children,Age,Gender,Education level,Marital status,Region,Occupation Group,loan,utility,finance,shopping,financial_services,health_and_care,home_lifestyle,transport_travel,leisure,public_services
118,0,36.0,Male,bachelor's degree,single,Central,Corporate Employee,0.0,90.68,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0
127,0,26.0,Female,others,single,Eastern,Corporate Employee,2000.0,0.0,4706.54,3126.54,0.0,0.0,0.0,0.0,0.0,0.0
130,0,45.0,Male,bachelor's degree,widow,Central,Corporate Employee,27052.28,6146.0,200.0,0.0,12650.0,0.0,0.0,0.0,0.0,0.0
131,0,43.0,Male,bachelor's degree,married,Western,Entrepreneur,1977.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0,41.0,Female,high school,single,Central,Corporate Employee,0.0,5558.57,0.0,0.0,0.0,900.0,0.0,0.0,0.0,19.0
134,0,38.0,Female,bachelor's degree,single,Central,Corporate Employee,5000.0,1196.44,674.0,0.0,0.0,0.0,2100.0,0.0,0.0,0.0
141,0,49.0,Male,bachelor's degree,single,Central,Professional,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0,41.0,Male,bachelor's degree,married,Northern,Corporate Employee,150129.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,1,42.0,Female,high school,divorce,Central,Entrepreneur,0.0,3986.33,2060.5699999999997,600.0,0.0,0.0,776.0,0.0,0.0,0.0
156,0,30.0,Female,high school,single,Southern,Corporate Employee,0.0,0.0,795.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0,39.0,Female,bachelor's degree,single,Central,Corporate Employee,20234.93,0.0,0.0,0.0,2492.7,0.0,0.0,0.0,0.0,0.0
162,0,60.0,Male,bachelor's degree,married,Central,Corporate Employee,30900.0,0.0,4911.25,527.33,0.0,0.0,0.0,0.0,0.0,0.0
164,0,48.0,Female,high school,single,Central,Corporate Employee,0.0,0.0,0.0,1800.0,0.0,0.0,459.86,0.0,0.0,0.0
165,0,47.0,Female,bachelor's degree,single,Central,Corporate Employee,0.0,15821.5,0.0,0.0,0.0,1120.0,304.0,0.0,0.0,0.0
168,0,33.0,Female,high school,single,Central,Corporate Employee,1500.0,0.0,0.0,0.0,0.0,867.0,0.0,0.0,0.0,0.0
170,0,26.0,Male,high school,single,Southern,Corporate Employee,2753.4,454.75,0.0,0.0,0.0,1607.0,0.0,0.0,0.0,0.0
173,0,71.0,Male,bachelor's degree,married,Central,Corporate Employee,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0,46.0,Male,bachelor's degree,single,Southern,Corporate Employee,11702.49,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0
183,0,35.0,Male,less than high school,single,Central,Corporate Employee,0.0,0.0,1230.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0,24.0,Male,high school,single,Southern,Entrepreneur,4942.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0,48.0,Female,others,single,Northeastern,Corporate Employee,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0,61.0,Male,high school,married,Southern,Entrepreneur,0.0,0.0,0.0,15200.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0,41.0,Female,bachelor's degree,single,Northern,Corporate Employee,1000.0,4785.04,6336.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0
195,0,35.0,Female,bachelor's degree,single,Central,Corporate Employee,0.0,1603.94,4635.4,4635.4,1643.0,1600.0,0.0,0.0,940.0,0.0
201,0,38.0,Male,bachelor's degree,single,Central,Entrepreneur,85779.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14610.0
203,0,28.0,Female,high school,single,Central,Corporate Employee,0.0,0.0,2613.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0,40.0,Male,less than high school,single,Central,Corporate Employee,2224.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0
207,0,48.0,Male,high school,married,Central,Entrepreneur,2790.0,2618.72,0.0,0.0,5735.08,0.0,0.0,0.0,0.0,0.0
211,0,28.0,Male,high school,married,Central,Corporate Employee,0.0,0.0,251.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0,52.0,Female,vocational certificate,single,Central,Corporate Employee,800.0,0.0,747.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,1,53.0,Female,less than high school,married,Central,Corporate Employee,0.0,1652.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2,74.0,Female,vocational certificate,married,Northern,Entrepreneur,0.0,0.0,642.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0,26.0,Female,bachelor's degree,single,Northeastern,Corporate Employee,0.0,3200.44,4392.88,4392.88,0.0,0.0,0.0,0.0,0.0,0.0
219,0,35.0,Female,less than high school,single,Eastern,Corporate Employee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860.0
220,0,28.0,Female,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,277.54,277.54,0.0,0.0,0.0,0.0,0.0,0.0
223,0,51.0,Male,high school,married,Central,Corporate Employee,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0,53.0,Female,less than high school,married,Central,Entrepreneur,0.0,1196.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0,58.0,Male,bachelor's degree,married,Northern,Corporate Employee,1078.0,0.0,1280.0,1801.0,740.0,0.0,0.0,90.0,0.0,0.0
233,0,37.0,Female,high school,married,Northeastern,Corporate Employee,0.0,0.0,397.99,1900.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0,30.0,Female,high school,single,Southern,Corporate Employee,7844.0,1924.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12382.21
242,0,39.0,Female,high school,married,Northeastern,Corporate Employee,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0,52.0,Male,less than high school,single,Central,Corporate Employee,30600.0,600.4300000000001,4635.35,6400.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,40.0,Female,bachelor's degree,married,Central,Corporate Employee,1400.0,2189.87,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0
268,0,33.0,Female,high school,married,Northeastern,Entrepreneur,0.0,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0,49.0,Female,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,366.5,66.5,0.0,0.0,0.0,500.0,0.0,0.0
274,0,44.0,Male,bachelor's degree,married,Central,Corporate Employee,18890.0,211.27,3000.0,3000.0,0.0,0.0,737.0,0.0,0.0,0.0
277,0,40.0,Male,less than high school,single,Central,Corporate Employee,0.0,400.0,0.0,1300.0,0.0,0.0,1000.0,0.0,0.0,0.0
278,0,51.0,Female,less than high school,married,Eastern,Corporate Employee,1681.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0,59.0,Male,master's degree,married,Central,Corporate Employee,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,0,51.0,Female,bachelor's degree,married,Northeastern,Corporate Employee,0.0,2140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0,56.0,Female,bachelor's degree,single,Central,Corporate Employee,0.0,1600.0,3124.1,0.0,0.0,0.0,0.0,997.0,0.0,0.0
286,0,33.0,Female,less than high school,single,Central,Corporate Employee,0.0,0.0,375.0,0.0,1480.0,0.0,0.0,0.0,0.0,0.0
293,0,50.0,Female,others,single,Central,Corporate Employee,0.0,0.0,0.0,17315.0,2376.0,0.0,0.0,0.0,0.0,0.0
296,0,55.0,Male,high school,single,Central,Corporate Employee,0.0,0.0,2219.0,682.0,0.0,0.0,0.0,0.0,0.0,0.0
301,0,26.0,Female,others,single,Central,Corporate Employee,0.0,0.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0,35.0,Female,bachelor's degree,single,Central,Professional,97801.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,0,53.0,Female,bachelor's degree,single,Central,Entrepreneur,46920.0,67702.23,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,0,27.0,Female,others,single,Northern,Corporate Employee,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,0,43.0,Female,master's degree,married,Central,Corporate Employee,0.0,0.0,0.0,0.0,0.0,2354.0,400.0,0.0,0.0,0.0
312,0,30.0,Female,bachelor's degree,single,Central,Corporate Employee,0.0,1650.79,1236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,2,61.0,Female,less than high school,married,Northeastern,Corporate Employee,0.0,75.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,0,53.0,Female,bachelor's degree,single,Central,Homemaker,22000.0,217.64,225.0,0.0,0.0,0.0,0.0,0.0,1153.26,0.0
325,1,55.0,Female,others,married,Western,Entrepreneur,0.0,1977.43,0.0,6000.0,0.0,0.0,314.0,0.0,0.0,0.0
328,0,33.0,Female,bachelor's degree,single,Northern,Corporate Employee,0.0,0.0,10390.02,5939.99,0.0,770.0,0.0,0.0,0.0,0.0
336,0,43.0,Male,master's degree,married,Southern,Corporate Employee,10498.0,1472.95,0.0,0.0,0.0,0.0,41822.9,0.0,0.0,0.0
338,0,31.0,Female,less than high school,single,Central,Corporate Employee,0.0,0.0,476.0,6600.0,0.0,0.0,0.0,128.0,0.0,0.0
346,0,49.0,Male,bachelor's degree,married,Central,Entrepreneur,15180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,0,57.0,Male,bachelor's degree,single,Central,Entrepreneur,0.0,0.0,0.0,465500.0,0.0,0.0,0.0,0.0,0.0,0.0
348,0,32.0,Male,bachelor's degree,single,Central,Professional,15000.0,854.9300000000001,4702.54,2134.54,0.0,0.0,393.0,244.0,0.0,0.0
353,0,34.0,Female,vocational certificate,married,Central,Corporate Employee,24758.0,1096.72,3619.84,1834.84,18166.33,0.0,2400.0,990.0,419.0,35923.0
354,0,48.0,Male,high school,married,Central,Corporate Employee,0.0,2455.6499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0,27.0,Male,bachelor's degree,single,Northeastern,Corporate Employee,440.0,704.34,683.93,50.0,0.0,0.0,0.0,0.0,0.0,300.0
360,0,45.0,Female,vocational certificate,single,Eastern,Entrepreneur,0.0,0.0,2907.0,2907.0,0.0,0.0,2525.0,0.0,0.0,0.0
365,0,47.0,Female,master's degree,married,Central,Corporate Employee,239894.63,1083.21,22152.0,2147.0,0.0,0.0,0.0,49792.0,0.0,0.0
368,0,43.0,Female,bachelor's degree,married,Central,Corporate Employee,38686.0,3828.15,3438.0,3438.0,0.0,0.0,0.0,0.0,274.0,0.0
369,0,47.0,Female,bachelor's degree,married,Southern,Entrepreneur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0
370,0,41.0,Male,less than high school,married,Southern,Entrepreneur,0.0,1707.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,0,26.0,Male,master's degree,single,Central,Corporate Employee,8998.0,0.0,0.0,250.5,0.0,0.0,0.0,0.0,0.0,0.0
379,0,38.0,Female,vocational certificate,single,Northeastern,Corporate Employee,0.0,0.0,1700.0,5902.0,4000.0,0.0,0.0,0.0,0.0,0.0
381,0,34.0,Male,bachelor's degree,single,Western,Corporate Employee,3357.49,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,0,50.0,Female,vocational certificate,married,Central,Corporate Employee,0.0,3203.58,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
384,0,34.0,Male,others,married,Northeastern,Corporate Employee,7050.0,0.0,315.0,1980.75,0.0,1000.0,0.0,0.0,0.0,0.0
390,0,26.0,Female,high school,single,Central,Corporate Employee,0.0,0.0,134.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,0,54.0,Male,bachelor's degree,single,Central,Corporate Employee,2804.57,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,0,45.0,Female,bachelor's degree,married,Central,Entrepreneur,0.0,7500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
398,0,41.0,Female,others,single,Central,Corporate Employee,13600.0,0.0,2244.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,0,36.0,Female,less than high school,single,Central,Corporate Employee,0.0,582.6600000000001,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0
405,0,30.0,Male,less than high school,single,Northeastern,Corporate Employee,0.0,0.0,0.0,2025.0,0.0,0.0,0.0,0.0,0.0,0.0
406,0,30.0,Male,vocational certificate,single,Southern,Corporate Employee,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,0,53.0,Female,others,married,Northeastern,Corporate Employee,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
410,0,53.0,Female,high school,married,Central,Unemployed,0.0,68.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,0,38.0,Female,vocational certificate,single,Southern,Corporate Employee,4923.5,4472.98,670.04,335.02,0.0,0.0,0.0,0.0,0.0,0.0
423,0,49.0,Female,bachelor's degree,married,Central,Corporate Employee,149681.72999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,0,29.0,Female,bachelor's degree,single,Southern,Corporate Employee,0.0,0.0,1109.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0
436,0,35.0,Female,bachelor's degree,single,Southern,Entrepreneur,0.0,0.0,0.0,18900.0,0.0,0.0,0.0,0.0,0.0,0.0
442,0,34.0,Female,high school,single,Central,Corporate Employee,0.0,1512.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,0,48.0,Female,less than high school,married,Northeastern,Corporate Employee,975.19,97.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,0,40.0,Female,bachelor's degree,others,Central,Corporate Employee,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,0,36.0,Male,bachelor's degree,single,Central,Corporate Employee,0.0,642.0,0.0,4900.0,2000.0,3695.0,0.0,0.0,0.0,0.0
453,0,82.0,Female,bachelor's degree,married,Central,Entrepreneur,0.0,373.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,0,36.0,Female,others,single,Central,Corporate Employee,0.0,483.11,0.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0
457,0,30.0,Female,bachelor's degree,single,Central,Corporate Employee,1500.0,1485.16,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,0,55.0,Male,bachelor's degree,married,Central,Corporate Employee,654842.69,9955.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,0,40.0,Male,vocational certificate,married,Central,Entrepreneur,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,0,54.0,Female,doctorate's degree,divorce,Central,Corporate Employee,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,0,35.0,Male,bachelor's degree,single,Central,Corporate Employee,429.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,0,43.0,Male,vocational certificate,married,Northeastern,Corporate Employee,0.0,97.58,219.13,719.13,0.0,0.0,0.0,0.0,0.0,0.0
481,0,60.0,Male,high school,single,Central,Corporate Employee,0.0,0.0,0.0,13000.0,0.0,0.0,0.0,1000.0,0.0,0.0
484,2,49.0,Female,high school,single,Central,Corporate Employee,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0
487,0,40.0,Male,vocational certificate,single,Northern,Corporate Employee,980.0,0.0,0.0,2915.0,0.0,0.0,0.0,0.0,0.0,0.0
488,0,77.0,Male,others,married,Central,Retired,26110.0,3463.03,975.88,25245.6,0.0,0.0,404.0,420.0,257.0,0.0
489,0,57.0,Female,bachelor's degree,married,Southern,Entrepreneur,0.0,0.0,0.0,0.0,105216.0,0.0,0.0,0.0,0.0,0.0
499,0,28.0,Male,high school,single,Central,Corporate Employee,0.0,1764.43,1930.5,853.0,640.0,0.0,1000.0,0.0,0.0,0.0
500,1,65.0,Female,master's degree,married,Central,Professional,0.0,53.5,1939.06,959.53,0.0,200.0,0.0,0.0,0.0,0.0
503,0,63.0,Female,less than high school,married,Southern,Entrepreneur,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
504,0,51.0,Female,master's degree,married,Southern,Professional,48566.02,0.0,3870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,0,62.0,Male,less than high school,married,Northeastern,Corporate Employee,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
508,0,54.0,Male,master's degree,married,Central,Entrepreneur,1787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,0,38.0,Female,high school,single,Central,Corporate Employee,4000.0,0.0,1462.0,189.0,0.0,0.0,255.0,0.0,0.0,0.0
517,0,32.0,Female,vocational certificate,single,Northeastern,Corporate Employee,700.0,0.0,1653.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,0,44.0,Female,bachelor's degree,married,Central,Entrepreneur,0.0,0.0,0.0,0.0,3744.0,0.0,0.0,0.0,0.0,0.0
521,0,33.0,Male,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0
523,0,36.0,Male,bachelor's degree,single,Central,Professional,5584.87,0.0,3039.46,778.0,0.0,0.0,0.0,0.0,0.0,0.0
524,1,39.0,Male,master's degree,married,Central,Entrepreneur,0.0,3126.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,0,51.0,Female,high school,married,Central,Corporate Employee,207.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,0,25.0,Male,high school,single,Central,Corporate Employee,0.0,438.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0,31.0,Male,others,single,Northeastern,Corporate Employee,9709.0,0.0,1475.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,0,31.0,Female,high school,single,Central,Corporate Employee,0.0,0.0,15081.35,2543.0,0.0,0.0,0.0,0.0,3329.0,0.0
537,0,36.0,Male,bachelor's degree,single,Central,Corporate Employee,0.0,75.76,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,0,47.0,Female,vocational certificate,single,Central,Corporate Employee,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,0,47.0,Male,less than high school,married,Central,Corporate Employee,0.0,1468.0500000000002,0.0,0.0,0.0,0.0,808.5,0.0,0.0,0.0
544,0,29.0,Male,bachelor's degree,single,Western,Corporate Employee,0.0,0.0,12671.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,0,36.0,Female,others,single,Northeastern,Professional,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,1,49.0,Female,vocational certificate,single,Southern,Freelancer,0.0,0.0,0.0,0.0,0.0,0.0,41000.0,0.0,0.0,0.0
551,0,42.0,Female,bachelor's degree,married,Southern,Corporate Employee,3547.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,0,31.0,Female,others,single,Central,Corporate Employee,0.0,0.0,1406.76,699.6800000000001,740.0,0.0,0.0,0.0,0.0,0.0
554,0,31.0,Male,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,0.0,8400.0,0.0,500.0,0.0,0.0,0.0,0.0
555,0,58.0,Male,vocational certificate,single,Central,Corporate Employee,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
559,0,38.0,Female,bachelor's degree,married,Northern,Corporate Employee,48628.26,3261.16,109.14,0.0,24642.0,0.0,0.0,0.0,0.0,0.0
560,0,39.0,Male,bachelor's degree,single,Eastern,Corporate Employee,0.0,19.31,2015.55,22.0,0.0,0.0,0.0,0.0,0.0,0.0
563,0,35.0,Female,bachelor's degree,married,Central,Corporate Employee,1227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,0,27.0,Male,bachelor's degree,single,Central,Corporate Employee,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,0,37.0,Male,vocational certificate,single,Central,Corporate Employee,20190.64,0.0,500.0,974.0,0.0,0.0,250.0,1140.0,0.0,0.0
575,0,51.0,Male,others,married,Central,Corporate Employee,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0
576,0,40.0,Female,high school,single,Central,Corporate Employee,0.0,0.0,127.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
578,0,56.0,Female,bachelor's degree,married,Northeastern,Corporate Employee,4301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,0,26.0,Male,bachelor's degree,single,Southern,Corporate Employee,3064.0,319.93,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,1,66.0,Female,master's degree,married,Central,Corporate Employee,26632.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,0,57.0,Male,high school,single,Central,Entrepreneur,0.0,749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,0,44.0,Female,bachelor's degree,married,Central,Entrepreneur,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,0,44.0,Female,bachelor's degree,single,Central,Entrepreneur,0.0,7809.93,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,0,28.0,Female,vocational certificate,single,Central,Corporate Employee,0.0,648.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,0,33.0,Female,bachelor's degree,single,Eastern,Corporate Employee,2235.0,3164.47,13681.06,13681.06,0.0,0.0,0.0,0.0,0.0,0.0
609,2,69.0,Male,less than high school,married,Central,Freelancer,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,350.0,0.0,0.0
610,0,27.0,Female,high school,single,Central,Corporate Employee,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,0,49.0,Female,vocational certificate,single,Central,Entrepreneur,0.0,2274.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,0,41.0,Male,high school,single,Northeastern,Corporate Employee,1081.0,20035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,0,58.0,Female,vocational certificate,divorce,Southern,Homemaker,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,0,51.0,Female,master's degree,divorce,Central,Professional,600.0,0.0,5324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,0,29.0,Male,less than high school,single,Central,Corporate Employee,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,0,59.0,Female,high school,single,Central,Unemployed,0.0,33019.9,1000.0,0.0,0.0,0.0,4110.0,0.0,0.0,5525.0
630,0,52.0,Male,master's degree,married,Central,Professional,62356.23,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0
631,0,34.0,Female,bachelor's degree,single,Southern,Corporate Employee,0.0,0.0,1309.5,0.0,0.0,115.0,0.0,0.0,0.0,0.0
635,0,45.0,Female,bachelor's degree,married,Central,Corporate Employee,6667.97,2784.14,227.0,0.0,7840.0,0.0,0.0,0.0,0.0,0.0
636,0,50.0,Female,bachelor's degree,married,Central,Professional,13500.0,571.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,0,41.0,Male,high school,single,Central,Corporate Employee,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
640,0,44.0,Female,high school,married,Central,Unemployed,0.0,519.07,3324.82,0.0,0.0,0.0,0.0,1174.07,0.0,0.0
