CUST_ID,Number of Children,Age,Gender,Education level,Marital status,Region,Occupation Group,loan,utility,finance,shopping,financial_services,health_and_care,home_lifestyle,transport_travel,leisure,public_services
164,0,48.0,Female,high school,single,Central,Corporate Employee,0,0,0,1,0,0,1,0,0,0
165,0,47.0,Female,bachelor's degree,single,Central,Corporate Employee,0,1,0,0,0,1,1,0,0,0
168,0,33.0,Female,high school,single,Central,Corporate Employee,1,0,0,0,0,1,0,0,0,0
170,0,26.0,Male,high school,single,Southern,Corporate Employee,1,1,0,0,0,1,0,0,0,0
173,0,71.0,Male,bachelor's degree,married,Central,Corporate Employee,0,0,0,1,0,0,0,0,0,0
174,0,46.0,Male,bachelor's degree,single,Southern,Corporate Employee,1,0,0,0,0,0,1,0,0,0
183,0,35.0,Male,less than high school,single,Central,Corporate Employee,0,0,1,1,0,0,0,0,0,0
184,0,24.0,Male,high school,single,Southern,Entrepreneur,1,1,0,0,0,0,0,0,0,0
187,0,48.0,Female,others,single,Northeastern,Corporate Employee,0,0,0,1,0,0,0,0,0,0
190,0,61.0,Male,high school,married,Southern,Entrepreneur,0,0,0,1,0,0,0,0,0,0
194,0,41.0,Female,bachelor's degree,single,Northern,Corporate Employee,1,1,1,0,0,0,1,0,0,0
195,0,35.0,Female,bachelor's degree,single,Central,Corporate Employee,0,1,1,1,1,1,0,0,1,0
201,0,38.0,Male,bachelor's degree,single,Central,Entrepreneur,1,0,0,0,0,0,0,0,0,1
203,0,28.0,Female,high school,single,Central,Corporate Employee,0,0,1,0,0,0,0,0,0,0
205,0,40.0,Male,less than high school,single,Central,Corporate Employee,1,0,0,0,0,0,1,0,0,0
207,0,48.0,Male,high school,married,Central,Entrepreneur,1,1,0,0,1,0,0,0,0,0
211,0,28.0,Male,high school,married,Central,Corporate Employee,0,0,1,0,0,0,0,0,0,0
213,0,52.0,Female,vocational certificate,single,Central,Corporate Employee,1,0,1,0,0,0,0,0,0,0
214,1,53.0,Female,less than high school,married,Central,Corporate Employee,0,1,0,0,0,0,0,0,0,0
216,2,74.0,Female,vocational certificate,married,Northern,Entrepreneur,0,0,1,0,0,0,0,0,0,0
217,0,26.0,Female,bachelor's degree,single,Northeastern,Corporate Employee,0,1,1,1,0,0,0,0,0,0
219,0,35.0,Female,less than high school,single,Eastern,Corporate Employee,0,0,0,0,0,0,0,0,0,1
220,0,28.0,Female,bachelor's degree,single,Central,Corporate Employee,0,0,1,1,0,0,0,0,0,0
223,0,51.0,Male,high school,married,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
225,0,53.0,Female,less than high school,married,Central,Entrepreneur,0,1,0,0,0,0,0,0,0,0
229,0,58.0,Male,bachelor's degree,married,Northern,Corporate Employee,1,0,1,1,1,0,0,1,0,0
233,0,37.0,Female,high school,married,Northeastern,Corporate Employee,0,0,1,1,0,0,0,0,0,0
234,0,30.0,Female,high school,single,Southern,Corporate Employee,1,1,0,0,0,0,0,0,0,1
242,0,39.0,Female,high school,married,Northeastern,Corporate Employee,0,0,0,1,0,0,0,0,0,0
245,0,52.0,Male,less than high school,single,Central,Corporate Employee,1,1,1,1,0,0,0,0,0,0
249,0,40.0,Female,bachelor's degree,married,Central,Corporate Employee,1,1,0,0,0,0,1,0,0,0
268,0,33.0,Female,high school,married,Northeastern,Entrepreneur,0,1,0,0,0,0,0,0,0,0
269,0,49.0,Female,bachelor's degree,single,Central,Corporate Employee,0,0,1,1,0,0,0,1,0,0
274,0,44.0,Male,bachelor's degree,married,Central,Corporate Employee,1,1,1,1,0,0,1,0,0,0
277,0,40.0,Male,less than high school,single,Central,Corporate Employee,0,1,0,1,0,0,1,0,0,0
278,0,51.0,Female,less than high school,married,Eastern,Corporate Employee,1,0,0,0,0,0,0,0,0,0
279,0,59.0,Male,master's degree,married,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
281,0,51.0,Female,bachelor's degree,married,Northeastern,Corporate Employee,0,1,0,0,0,0,0,0,0,0
283,0,56.0,Female,bachelor's degree,single,Central,Corporate Employee,0,1,1,0,0,0,0,1,0,0
286,0,33.0,Female,less than high school,single,Central,Corporate Employee,0,0,1,0,1,0,0,0,0,0
293,0,50.0,Female,others,single,Central,Corporate Employee,0,0,0,1,1,0,0,0,0,0
296,0,55.0,Male,high school,single,Central,Corporate Employee,0,0,1,1,0,0,0,0,0,0
301,0,26.0,Female,others,single,Central,Corporate Employee,0,0,1,0,0,0,0,0,0,0
302,0,35.0,Female,bachelor's degree,single,Central,Professional,1,0,0,0,0,0,0,0,0,0
307,0,53.0,Female,bachelor's degree,single,Central,Entrepreneur,1,1,1,0,0,0,0,0,0,0
308,0,27.0,Female,others,single,Northern,Corporate Employee,0,0,1,0,0,0,0,0,0,0
311,0,43.0,Female,master's degree,married,Central,Corporate Employee,0,0,0,0,0,1,1,0,0,0
312,0,30.0,Female,bachelor's degree,single,Central,Corporate Employee,0,1,1,0,0,0,0,0,0,0
317,2,61.0,Female,less than high school,married,Northeastern,Corporate Employee,0,1,0,0,0,0,0,0,0,0
320,0,53.0,Female,bachelor's degree,single,Central,Homemaker,1,1,1,0,0,0,0,0,1,0
325,1,55.0,Female,others,married,Western,Entrepreneur,0,1,0,1,0,0,1,0,0,0
328,0,33.0,Female,bachelor's degree,single,Northern,Corporate Employee,0,0,1,1,0,1,0,0,0,0
336,0,43.0,Male,master's degree,married,Southern,Corporate Employee,1,1,0,0,0,0,1,0,0,0
338,0,31.0,Female,less than high school,single,Central,Corporate Employee,0,0,1,1,0,0,0,1,0,0
346,0,49.0,Male,bachelor's degree,married,Central,Entrepreneur,1,0,0,0,0,0,0,0,0,0
347,0,57.0,Male,bachelor's degree,single,Central,Entrepreneur,0,0,0,1,0,0,0,0,0,0
348,0,32.0,Male,bachelor's degree,single,Central,Professional,1,1,1,1,0,0,1,1,0,0
353,0,34.0,Female,vocational certificate,married,Central,Corporate Employee,1,1,1,1,1,0,1,1,1,1
354,0,48.0,Male,high school,married,Central,Corporate Employee,0,1,0,0,0,0,0,0,0,0
359,0,27.0,Male,bachelor's degree,single,Northeastern,Corporate Employee,1,1,1,1,0,0,0,0,0,1
360,0,45.0,Female,vocational certificate,single,Eastern,Entrepreneur,0,0,1,1,0,0,1,0,0,0
365,0,47.0,Female,master's degree,married,Central,Corporate Employee,1,1,1,1,0,0,0,1,0,0
368,0,43.0,Female,bachelor's degree,married,Central,Corporate Employee,1,1,1,1,0,0,0,0,1,0
369,0,47.0,Female,bachelor's degree,married,Southern,Entrepreneur,0,0,0,0,0,0,0,0,1,1
370,0,41.0,Male,less than high school,married,Southern,Entrepreneur,0,1,0,0,0,0,0,0,0,0
374,0,26.0,Male,master's degree,single,Central,Corporate Employee,1,0,0,1,0,0,0,0,0,0
379,0,38.0,Female,vocational certificate,single,Northeastern,Corporate Employee,0,0,1,1,1,0,0,0,0,0
381,0,34.0,Male,bachelor's degree,single,Western,Corporate Employee,1,0,1,0,0,0,0,0,0,0
383,0,50.0,Female,vocational certificate,married,Central,Corporate Employee,0,1,0,1,0,0,0,0,0,0
384,0,34.0,Male,others,married,Northeastern,Corporate Employee,1,0,1,1,0,1,0,0,0,0
390,0,26.0,Female,high school,single,Central,Corporate Employee,0,0,1,0,0,0,0,0,0,0
395,0,54.0,Male,bachelor's degree,single,Central,Corporate Employee,1,0,1,0,0,0,0,0,0,0
396,0,45.0,Female,bachelor's degree,married,Central,Entrepreneur,0,1,0,1,0,0,0,0,0,0
398,0,41.0,Female,others,single,Central,Corporate Employee,1,0,1,0,0,0,0,0,0,0
401,0,36.0,Female,less than high school,single,Central,Corporate Employee,0,1,0,1,0,0,0,0,0,0
405,0,30.0,Male,less than high school,single,Northeastern,Corporate Employee,0,0,0,1,0,0,0,0,0,0
406,0,30.0,Male,vocational certificate,single,Southern,Corporate Employee,1,0,0,0,0,0,0,0,0,0
408,0,53.0,Female,others,married,Northeastern,Corporate Employee,0,0,0,1,0,0,0,0,0,0
410,0,53.0,Female,high school,married,Central,Unemployed,0,1,0,0,0,0,0,0,0,0
422,0,38.0,Female,vocational certificate,single,Southern,Corporate Employee,1,1,1,1,0,0,0,0,0,0
423,0,49.0,Female,bachelor's degree,married,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
432,0,29.0,Female,bachelor's degree,single,Southern,Corporate Employee,0,0,1,0,0,0,0,0,1,0
436,0,35.0,Female,bachelor's degree,single,Southern,Entrepreneur,0,0,0,1,0,0,0,0,0,0
442,0,34.0,Female,high school,single,Central,Corporate Employee,0,1,0,0,0,0,0,0,0,0
445,0,48.0,Female,less than high school,married,Northeastern,Corporate Employee,1,1,0,0,0,0,0,0,0,0
449,0,40.0,Female,bachelor's degree,others,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
452,0,36.0,Male,bachelor's degree,single,Central,Corporate Employee,0,1,0,1,1,1,0,0,0,0
453,0,82.0,Female,bachelor's degree,married,Central,Entrepreneur,0,1,0,0,0,0,0,0,0,0
456,0,36.0,Female,others,single,Central,Corporate Employee,0,1,0,0,0,1,0,0,0,0
457,0,30.0,Female,bachelor's degree,single,Central,Corporate Employee,1,1,1,0,0,0,0,0,0,0
459,0,55.0,Male,bachelor's degree,married,Central,Corporate Employee,1,1,0,0,0,0,0,0,0,0
467,0,40.0,Male,vocational certificate,married,Central,Entrepreneur,1,0,0,0,0,0,0,0,0,0
474,0,54.0,Female,doctorate's degree,divorce,Central,Corporate Employee,0,0,1,0,0,0,0,0,0,0
475,0,35.0,Male,bachelor's degree,single,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
480,0,43.0,Male,vocational certificate,married,Northeastern,Corporate Employee,0,1,1,1,0,0,0,0,0,0
481,0,60.0,Male,high school,single,Central,Corporate Employee,0,0,0,1,0,0,0,1,0,0
484,2,49.0,Female,high school,single,Central,Corporate Employee,0,0,0,0,1,0,0,0,0,0
487,0,40.0,Male,vocational certificate,single,Northern,Corporate Employee,1,0,0,1,0,0,0,0,0,0
488,0,77.0,Male,others,married,Central,Retired,1,1,1,1,0,0,1,1,1,0
489,0,57.0,Female,bachelor's degree,married,Southern,Entrepreneur,0,0,0,0,1,0,0,0,0,0
499,0,28.0,Male,high school,single,Central,Corporate Employee,0,1,1,1,1,0,1,0,0,0
500,1,65.0,Female,master's degree,married,Central,Professional,0,1,1,1,0,1,0,0,0,0
503,0,63.0,Female,less than high school,married,Southern,Entrepreneur,0,0,0,1,0,0,0,0,0,0
504,0,51.0,Female,master's degree,married,Southern,Professional,1,0,1,0,0,0,0,0,0,0
505,0,62.0,Male,less than high school,married,Northeastern,Corporate Employee,0,0,0,1,0,0,0,0,0,0
508,0,54.0,Male,master's degree,married,Central,Entrepreneur,1,0,0,0,0,0,0,0,0,0
510,0,38.0,Female,high school,single,Central,Corporate Employee,1,0,1,1,0,0,1,0,0,0
517,0,32.0,Female,vocational certificate,single,Northeastern,Corporate Employee,1,0,1,0,0,0,0,0,0,0
518,0,44.0,Female,bachelor's degree,married,Central,Entrepreneur,0,0,0,0,1,0,0,0,0,0
521,0,33.0,Male,bachelor's degree,single,Central,Corporate Employee,0,0,0,0,1,0,0,0,0,0
523,0,36.0,Male,bachelor's degree,single,Central,Professional,1,0,1,1,0,0,0,0,0,0
524,1,39.0,Male,master's degree,married,Central,Entrepreneur,0,1,0,0,0,0,0,0,0,0
529,0,51.0,Female,high school,married,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
530,0,25.0,Male,high school,single,Central,Corporate Employee,0,1,1,0,0,0,0,0,0,0
532,0,31.0,Male,others,single,Northeastern,Corporate Employee,1,0,1,0,0,0,0,0,0,0
533,0,31.0,Female,high school,single,Central,Corporate Employee,0,0,1,1,0,0,0,0,1,0
537,0,36.0,Male,bachelor's degree,single,Central,Corporate Employee,0,1,1,0,0,0,0,0,0,0
540,0,47.0,Female,vocational certificate,single,Central,Corporate Employee,0,0,1,0,0,0,0,0,0,0
541,0,47.0,Male,less than high school,married,Central,Corporate Employee,0,1,0,0,0,0,1,0,0,0
544,0,29.0,Male,bachelor's degree,single,Western,Corporate Employee,0,0,1,0,0,0,0,0,0,0
548,0,36.0,Female,others,single,Northeastern,Professional,1,0,0,0,0,0,0,0,0,0
549,1,49.0,Female,vocational certificate,single,Southern,Freelancer,0,0,0,0,0,0,1,0,0,0
551,0,42.0,Female,bachelor's degree,married,Southern,Corporate Employee,1,0,1,0,0,0,0,0,0,0
553,0,31.0,Female,others,single,Central,Corporate Employee,0,0,1,1,1,0,0,0,0,0
554,0,31.0,Male,bachelor's degree,single,Central,Corporate Employee,0,0,0,1,0,1,0,0,0,0
555,0,58.0,Male,vocational certificate,single,Central,Corporate Employee,0,0,0,1,0,0,0,0,0,0
559,0,38.0,Female,bachelor's degree,married,Northern,Corporate Employee,1,1,1,0,1,0,0,0,0,0
560,0,39.0,Male,bachelor's degree,single,Eastern,Corporate Employee,0,1,1,1,0,0,0,0,0,0
563,0,35.0,Female,bachelor's degree,married,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
566,0,27.0,Male,bachelor's degree,single,Central,Corporate Employee,0,1,0,0,0,0,0,0,0,0
574,0,37.0,Male,vocational certificate,single,Central,Corporate Employee,1,0,1,1,0,0,1,1,0,0
575,0,51.0,Male,others,married,Central,Corporate Employee,0,0,0,1,0,0,0,0,0,0
576,0,40.0,Female,high school,single,Central,Corporate Employee,0,0,1,1,0,0,0,0,0,0
578,0,56.0,Female,bachelor's degree,married,Northeastern,Corporate Employee,1,0,0,0,0,0,0,0,0,0
582,0,26.0,Male,bachelor's degree,single,Southern,Corporate Employee,1,1,1,0,0,0,0,0,0,0
594,1,66.0,Female,master's degree,married,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
598,0,57.0,Male,high school,single,Central,Entrepreneur,0,1,0,0,0,0,0,0,0,0
604,0,44.0,Female,bachelor's degree,married,Central,Entrepreneur,1,0,0,0,0,0,0,0,0,0
605,0,44.0,Female,bachelor's degree,single,Central,Entrepreneur,0,1,1,0,0,0,0,0,0,0
607,0,28.0,Female,vocational certificate,single,Central,Corporate Employee,0,1,0,0,0,0,0,0,0,0
608,0,33.0,Female,bachelor's degree,single,Eastern,Corporate Employee,1,1,1,1,0,0,0,0,0,0
609,2,69.0,Male,less than high school,married,Central,Freelancer,0,0,0,1,0,0,0,1,0,0
610,0,27.0,Female,high school,single,Central,Corporate Employee,0,0,1,0,0,0,0,0,0,0
612,0,49.0,Female,vocational certificate,single,Central,Entrepreneur,0,1,0,0,0,0,0,0,0,0
613,0,41.0,Male,high school,single,Northeastern,Corporate Employee,1,1,0,0,0,0,0,0,0,0
615,0,58.0,Female,vocational certificate,divorce,Southern,Homemaker,1,0,0,0,0,0,0,0,0,0
616,0,51.0,Female,master's degree,divorce,Central,Professional,1,0,1,0,0,0,0,0,0,0
617,0,29.0,Male,less than high school,single,Central,Corporate Employee,0,0,1,0,0,0,0,0,0,0
625,0,59.0,Female,high school,single,Central,Unemployed,0,1,1,0,0,0,1,0,0,1
630,0,52.0,Male,master's degree,married,Central,Professional,1,0,0,1,0,0,0,0,0,0
631,0,34.0,Female,bachelor's degree,single,Southern,Corporate Employee,0,0,1,0,0,1,0,0,0,0
635,0,45.0,Female,bachelor's degree,married,Central,Corporate Employee,1,1,1,0,1,0,0,0,0,0
636,0,50.0,Female,bachelor's degree,married,Central,Professional,1,1,0,0,0,0,0,0,0,0
639,0,41.0,Male,high school,single,Central,Corporate Employee,0,0,0,1,0,0,0,0,0,0
640,0,44.0,Female,high school,married,Central,Unemployed,0,1,1,0,0,0,0,1,0,0
641,0,30.0,Female,bachelor's degree,single,Western,Corporate Employee,0,0,1,0,0,0,0,0,0,0
646,0,32.0,Female,others,married,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
649,0,32.0,Female,bachelor's degree,single,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
652,0,32.0,Female,less than high school,single,Central,Professional,1,1,1,1,0,0,0,0,0,0
659,0,38.0,Male,bachelor's degree,single,Central,Professional,0,0,1,1,0,1,1,0,1,0
661,1,62.0,Female,bachelor's degree,single,Central,Corporate Employee,1,1,0,0,0,0,0,0,0,0
662,1,52.0,Male,doctorate's degree,married,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
664,0,53.0,Male,bachelor's degree,married,Central,Entrepreneur,0,1,0,0,0,0,0,0,0,0
667,0,28.0,Male,high school,single,Central,Corporate Employee,0,0,1,1,0,0,0,0,0,0
670,0,55.0,Male,less than high school,married,Central,Entrepreneur,1,0,0,0,0,0,0,0,0,0
674,0,34.0,Female,others,single,Eastern,Corporate Employee,0,0,0,1,0,0,0,0,0,0
675,0,52.0,Female,bachelor's degree,married,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
679,0,38.0,Female,high school,married,Eastern,Corporate Employee,0,1,0,0,0,0,0,0,0,0
680,0,40.0,Male,bachelor's degree,single,Eastern,Corporate Employee,0,1,1,1,1,0,1,0,0,0
686,0,30.0,Female,high school,single,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
691,0,62.0,Female,others,divorce,Northern,Unemployed,1,0,0,0,0,0,0,0,0,0
695,0,37.0,Male,high school,single,Central,Corporate Employee,0,1,0,0,0,0,0,0,0,0
696,0,32.0,Male,bachelor's degree,single,Central,Corporate Employee,1,1,1,1,0,1,0,0,0,0
697,0,54.0,Female,bachelor's degree,single,Eastern,Corporate Employee,0,0,0,0,0,1,0,0,0,0
698,0,44.0,Female,vocational certificate,divorce,Eastern,Corporate Employee,0,0,1,0,0,1,0,0,0,0
702,0,38.0,Female,others,single,Southern,Corporate Employee,0,0,1,0,0,1,1,1,1,0
707,0,38.0,Female,high school,married,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
712,0,52.0,Male,bachelor's degree,single,Central,Corporate Employee,0,1,0,0,0,0,0,0,0,0
716,0,58.0,Male,high school,married,Central,Corporate Employee,0,1,0,1,0,0,0,0,0,0
723,0,45.0,Female,bachelor's degree,divorce,Eastern,Entrepreneur,1,0,0,0,1,0,0,0,0,0
724,0,35.0,Male,others,single,Northeastern,Corporate Employee,1,1,0,0,0,0,0,0,0,0
728,0,27.0,Female,bachelor's degree,single,Western,Corporate Employee,1,0,0,0,0,0,0,0,0,0
729,2,49.0,Female,high school,married,Western,Corporate Employee,1,1,0,0,0,0,0,0,0,0
736,0,28.0,Male,high school,single,Central,Corporate Employee,0,1,0,0,0,0,0,0,0,0
737,0,44.0,Female,bachelor's degree,single,Central,Entrepreneur,0,0,1,0,0,0,1,0,0,0
738,0,50.0,Female,high school,married,Northeastern,Homemaker,0,1,1,1,0,0,1,0,1,0
740,0,39.0,Female,others,single,Eastern,Entrepreneur,1,1,1,1,1,0,1,0,0,0
742,1,62.0,Female,less than high school,married,Eastern,Homemaker,0,1,0,0,0,0,1,0,0,0
743,0,35.0,Female,bachelor's degree,single,Central,Corporate Employee,0,0,0,0,1,0,0,0,0,0
746,1,59.0,Male,high school,married,Central,Entrepreneur,0,1,0,0,0,0,0,0,0,0
750,0,42.0,Male,vocational certificate,single,Eastern,Freelancer,0,0,1,0,0,0,0,0,0,0
753,0,26.0,Male,less than high school,single,Eastern,Corporate Employee,0,0,1,1,0,0,0,0,0,0
755,0,38.0,Female,others,married,Central,Entrepreneur,1,1,1,1,0,0,0,0,0,0
761,0,37.0,Female,others,single,Western,Corporate Employee,0,0,0,0,1,0,0,0,0,0
764,0,35.0,Female,less than high school,single,Northeastern,Corporate Employee,0,0,1,1,0,0,1,0,0,1
767,0,37.0,Female,others,single,Eastern,Corporate Employee,0,1,1,0,0,0,0,0,0,0
770,0,33.0,Female,high school,married,Eastern,Entrepreneur,0,0,0,1,0,0,0,0,0,0
771,0,32.0,Female,high school,single,Northeastern,Corporate Employee,0,0,1,0,0,0,0,0,0,0
773,0,49.0,Male,vocational certificate,single,Eastern,Corporate Employee,0,0,0,0,0,1,0,0,0,0
775,0,53.0,Male,others,married,Central,Corporate Employee,0,1,1,1,0,0,0,0,0,0
776,1,49.0,Male,high school,married,Central,Corporate Employee,0,1,0,0,1,0,0,0,0,0
780,0,63.0,Male,bachelor's degree,married,Central,Entrepreneur,1,0,0,0,0,0,0,1,0,0
785,0,44.0,Male,bachelor's degree,married,Southern,Corporate Employee,1,1,1,0,0,0,0,0,0,0
789,0,36.0,Male,vocational certificate,single,Central,Corporate Employee,0,1,0,0,1,0,0,0,0,0
790,0,22.0,Female,high school,single,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
792,0,35.0,Female,high school,married,Central,Corporate Employee,0,0,1,0,0,1,0,0,0,0
800,0,46.0,Male,high school,single,Central,Corporate Employee,1,0,1,1,0,0,0,0,0,0
814,0,51.0,Male,high school,single,Southern,Entrepreneur,1,0,1,0,1,1,0,0,0,0
817,0,23.0,Male,high school,single,Central,Corporate Employee,0,1,0,0,0,0,0,1,0,1
831,0,39.0,Female,high school,married,Eastern,Corporate Employee,1,1,1,0,0,0,0,0,0,0
833,0,48.0,Male,bachelor's degree,single,Central,Corporate Employee,0,1,0,1,0,0,1,1,0,0
836,0,33.0,Female,less than high school,single,Northeastern,Corporate Employee,1,1,0,0,0,0,0,0,0,0
838,0,45.0,Female,high school,divorce,Southern,Entrepreneur,1,1,1,0,0,1,0,0,0,0
841,0,45.0,Female,bachelor's degree,married,Central,Corporate Employee,1,1,0,0,1,0,0,0,0,0
847,0,35.0,Female,bachelor's degree,single,Central,Corporate Employee,0,0,0,0,0,0,0,0,0,1
848,0,40.0,Female,bachelor's degree,married,Northeastern,Entrepreneur,1,0,1,1,0,0,0,0,1,0
851,1,50.0,Female,bachelor's degree,married,Central,Corporate Employee,1,1,1,1,0,0,0,0,0,0
856,0,56.0,Female,doctorate's degree,single,Central,Professional,1,1,1,0,0,0,0,0,0,0
859,0,42.0,Female,high school,single,Central,Corporate Employee,1,1,0,0,1,1,0,0,0,0
860,0,52.0,Male,others,single,Northern,Corporate Employee,0,0,0,0,1,0,0,0,0,0
861,0,28.0,Female,bachelor's degree,single,Central,Entrepreneur,1,0,0,0,0,0,0,0,0,0
864,0,27.0,Male,high school,single,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
867,0,29.0,Female,bachelor's degree,single,Central,Corporate Employee,1,0,1,1,0,0,1,0,0,0
868,0,44.0,Female,bachelor's degree,single,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
869,0,53.0,Male,high school,single,Central,Corporate Employee,0,0,0,1,0,0,0,0,0,0
871,0,34.0,Female,vocational certificate,single,Northern,Corporate Employee,0,1,0,0,0,0,0,0,0,0
874,0,50.0,Male,bachelor's degree,married,Northeastern,Entrepreneur,1,1,1,1,0,0,0,0,0,1
877,0,51.0,Male,less than high school,single,Central,Entrepreneur,0,1,0,1,0,0,0,0,0,0
881,0,63.0,Female,master's degree,single,Central,Corporate Employee,0,0,0,0,0,0,0,1,0,0
883,0,44.0,Male,vocational certificate,single,Central,Entrepreneur,1,0,0,1,0,0,0,0,0,0
887,2,42.0,Female,high school,married,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
891,0,49.0,Female,bachelor's degree,single,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
892,0,37.0,Male,high school,single,Central,Corporate Employee,0,0,1,0,0,0,0,0,0,0
895,0,29.0,Male,others,single,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
900,0,45.0,Female,less than high school,married,Central,Corporate Employee,0,0,1,0,0,0,0,0,0,0
901,0,36.0,Male,others,single,Northeastern,Corporate Employee,0,0,0,1,0,0,0,0,0,1
902,0,37.0,Female,bachelor's degree,single,Central,Professional,1,0,0,0,0,0,0,0,0,0
907,0,39.0,Female,bachelor's degree,single,Central,Professional,1,1,1,1,0,0,0,1,0,0
911,0,47.0,Female,bachelor's degree,married,Central,Agriculture/Trade,1,0,0,0,0,0,0,0,0,0
