CUST_ID,Number of Children,Age,Gender,Education level,Marital status,Region,Occupation Group,loan,utility,finance,shopping,financial_services,health_and_care,home_lifestyle,transport_travel,leisure,public_services
3366,0.0,35,Female,master's degree,single,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
2284,0.0,41,Male,bachelor's degree,married,Southern,Corporate Employee,0,0,0,0,1,1,1,0,0,0
1804,0.0,26,Male,others,single,Central,Corporate Employee,1,0,1,1,0,0,0,0,0,0
2938,0.0,47,Female,master's degree,married,Eastern,Entrepreneur,1,1,0,0,0,0,0,0,0,0
223,0.0,49,Male,high school,married,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
2025,0.0,58,Female,others,divorce,Central,Entrepreneur,1,0,0,0,0,0,0,0,0,0
574,0.0,35,Male,vocational certificate,single,Central,Corporate Employee,1,0,1,1,0,0,1,1,0,0
1300,0.0,54,Male,bachelor's degree,married,Central,Entrepreneur,1,1,1,0,0,0,0,0,0,1
419,0.0,25,Male,Unknown,Unknown,Central,Corporate Employee,0,0,1,0,0,0,0,0,1,0
296,0.0,53,Male,high school,single,Central,Corporate Employee,0,0,1,1,0,0,0,0,0,0
1451,0.0,63,Female,vocational certificate,married,Central,Corporate Employee,0,1,0,0,0,1,0,0,0,0
3454,1.0,52,Female,bachelor's degree,married,Northern,Corporate Employee,1,1,0,0,0,0,0,0,0,0
3532,0.0,39,Male,Unknown,married,Eastern,Corporate Employee,0,1,0,0,0,0,0,0,0,0
1862,0.0,34,Male,high school,single,Central,Corporate Employee,0,1,1,0,0,0,0,0,0,0
959,0.0,60,Female,bachelor's degree,married,Central,Corporate Employee,1,0,0,0,0,0,1,0,0,0
1175,1.0,56,Female,less than high school,married,Northeastern,Freelancer,0,0,0,1,0,0,0,0,0,0
1589,0.0,45,Female,high school,married,Eastern,Corporate Employee,0,1,0,0,0,0,0,0,0,0
1938,0.0,42,Male,bachelor's degree,married,Central,Entrepreneur,1,0,1,1,0,0,0,0,0,0
2102,0.0,50,Male,vocational certificate,single,Central,Corporate Employee,0,0,0,1,0,0,0,0,0,0
2708,0.0,30,Female,Unknown,single,Central,Corporate Employee,0,0,1,1,0,0,0,0,1,0
2716,0.0,38,Male,high school,single,Central,Entrepreneur,0,0,1,0,0,0,0,0,0,0
3338,0.0,33,Female,bachelor's degree,single,Northeastern,Corporate Employee,0,1,0,0,0,0,0,0,0,0
3956,0.0,26,Male,Unknown,single,Central,Corporate Employee,0,0,1,1,0,0,0,0,0,0
1794,0.0,33,Female,less than high school,single,Central,Corporate Employee,1,1,1,0,0,0,0,0,0,0
4220,0.0,41,Male,bachelor's degree,married,Northeastern,Corporate Employee,1,0,0,0,0,0,0,0,0,0
1455,0.0,47,Female,vocational certificate,divorce,Central,Entrepreneur,1,1,0,1,0,0,0,0,0,0
2504,0.0,44,Male,vocational certificate,single,Central,Entrepreneur,1,0,0,0,0,1,0,0,0,0
2571,0.0,47,Male,others,married,Central,Corporate Employee,0,1,0,0,0,0,0,0,0,0
2267,0.0,44,Female,Unknown,Unknown,Northeastern,Freelancer,0,0,0,1,0,0,0,0,0,0
1065,0.0,28,Male,others,single,Northern,Student,0,0,1,0,0,0,0,0,0,0
1570,0.0,32,Female,bachelor's degree,single,Central,Student,1,1,1,0,0,0,1,0,1,0
4021,0.0,27,Male,vocational certificate,single,Northeastern,Corporate Employee,0,0,1,0,0,0,0,0,0,0
817,0.0,21,Male,high school,single,Central,Corporate Employee,0,1,0,0,0,0,0,1,0,1
1500,0.0,47,Female,bachelor's degree,single,Central,Corporate Employee,0,0,0,1,0,0,0,0,0,0
3997,0.0,20,Female,Unknown,Unknown,Northern,Student,0,1,1,0,0,0,0,0,0,0
3365,0.0,28,Male,vocational certificate,single,Eastern,Corporate Employee,0,0,0,0,1,0,0,0,0,0
2715,0.0,31,Male,vocational certificate,single,Eastern,Student,0,1,1,1,0,1,0,0,0,0
4336,0.0,49,Female,bachelor's degree,married,Central,Corporate Employee,1,1,1,1,0,0,0,0,0,0
555,0.0,56,Male,vocational certificate,single,Central,Corporate Employee,0,0,0,1,0,0,0,0,0,0
3489,0.0,33,Female,Unknown,single,Northeastern,Homemaker,0,1,1,1,1,0,0,0,0,0
3335,0.0,43,Female,vocational certificate,single,Northern,Corporate Employee,1,1,1,1,0,0,0,0,0,0
3337,0.0,49,Female,bachelor's degree,single,Eastern,Professional,0,0,0,0,1,0,0,0,0,0
3706,0.0,48,Male,bachelor's degree,married,Central,Entrepreneur,1,1,0,0,0,0,0,0,1,0
3616,0.0,37,Female,bachelor's degree,single,Central,Corporate Employee,1,1,1,0,0,0,1,1,1,0
867,0.0,27,Female,bachelor's degree,single,Central,Corporate Employee,1,0,1,1,0,0,1,0,0,0
753,0.0,24,Male,less than high school,single,Eastern,Corporate Employee,0,0,1,1,0,0,0,0,0,0
3453,0.0,46,Female,bachelor's degree,married,Central,Corporate Employee,0,0,0,0,0,0,0,0,0,1
2403,0.0,23,Female,Unknown,single,Northeastern,Student,1,0,1,1,0,0,0,0,0,0
3329,0.0,46,Female,less than high school,single,Central,Entrepreneur,1,0,0,0,0,0,0,0,0,0
3715,0.0,37,Female,bachelor's degree,married,Central,Professional,0,0,1,0,1,0,0,0,0,0
1635,0.0,75,Male,master's degree,married,Central,Freelancer,0,0,0,1,0,1,0,0,0,0
1403,0.0,42,Male,less than high school,married,Northeastern,Entrepreneur,1,0,1,1,0,0,1,0,0,0
347,0.0,55,Male,bachelor's degree,single,Central,Entrepreneur,0,0,0,1,0,0,0,0,0,0
4029,0.0,22,Female,others,others,Southern,Student,0,0,1,1,0,0,1,0,0,0
4284,0.0,49,Male,high school,divorce,Northeastern,Corporate Employee,0,0,0,0,0,0,1,0,0,0
3127,1.0,45,Female,bachelor's degree,married,Northeastern,Entrepreneur,1,0,1,0,0,0,0,0,0,1
2239,0.0,36,Female,high school,married,Central,Professional,0,1,1,1,0,0,0,0,0,0
1258,0.0,28,Female,bachelor's degree,single,Eastern,Student,1,0,1,0,0,0,0,0,0,0
3675,0.0,34,Male,high school,single,Central,Freelancer,0,1,0,0,0,0,0,0,0,0
605,0.0,42,Female,bachelor's degree,single,Central,Entrepreneur,0,1,1,0,0,0,0,0,0,0
26,0.0,52,Female,bachelor's degree,married,Central,Corporate Employee,0,0,0,1,0,1,0,0,0,0
659,0.0,36,Male,bachelor's degree,single,Central,Professional,0,0,1,1,0,1,1,0,1,0
174,0.0,44,Male,bachelor's degree,single,Southern,Corporate Employee,1,0,0,0,0,0,1,0,0,0
3228,0.0,27,Male,Unknown,single,Central,Unemployed,0,1,0,0,0,0,0,0,1,0
1089,0.0,48,Male,bachelor's degree,married,Central,Corporate Employee,0,1,1,1,0,0,0,0,0,0
480,0.0,41,Male,vocational certificate,married,Northeastern,Corporate Employee,0,1,1,1,0,0,0,0,0,0
728,0.0,25,Female,bachelor's degree,single,Western,Corporate Employee,1,0,0,0,0,0,0,0,0,0
2012,0.0,37,Male,others,married,Eastern,Corporate Employee,0,1,0,0,0,0,0,0,0,0
1188,0.0,39,Male,master's degree,single,Northern,Entrepreneur,1,0,0,0,0,0,0,0,0,0
2250,0.0,51,Male,less than high school,married,Northeastern,Corporate Employee,0,1,0,0,0,0,0,0,0,0
4182,0.0,27,Female,others,single,Central,Student,0,0,1,0,0,0,0,0,0,0
1573,0.0,44,Male,bachelor's degree,married,Central,Entrepreneur,1,0,0,0,0,0,0,0,0,0
2773,0.0,44,Male,Unknown,single,Eastern,Corporate Employee,0,1,0,0,0,0,0,0,0,0
3505,1.0,48,Female,less than high school,separate,Southern,Corporate Employee,1,0,1,0,0,0,0,0,0,0
89,0.0,61,Female,others,single,Central,Corporate Employee,1,1,1,1,0,0,0,0,0,0
2955,0.0,27,Female,others,single,Southern,Corporate Employee,1,0,1,0,0,0,0,0,0,0
3839,0.0,47,Female,bachelor's degree,single,Central,Corporate Employee,1,1,1,1,0,0,0,0,0,0
3622,0.0,39,Female,high school,single,Central,Corporate Employee,0,0,1,1,0,1,0,1,0,0
398,0.0,39,Female,others,single,Central,Freelancer,1,0,1,0,0,0,0,0,0,0
1357,0.0,57,Female,master's degree,single,Central,Corporate Employee,1,1,0,0,0,1,0,0,1,0
2299,0.0,39,Female,less than high school,single,Central,Homemaker,1,1,1,0,0,0,0,0,0,0
2035,0.0,19,Female,Unknown,Unknown,Central,Homemaker,0,0,1,0,0,0,0,0,0,0
3164,0.0,66,Female,less than high school,single,Central,Corporate Employee,0,1,0,0,0,0,0,0,0,0
3565,0.0,37,Male,vocational certificate,single,Northeastern,Unemployed,0,0,1,0,0,0,0,0,0,0
980,0.0,31,Female,less than high school,single,Central,Corporate Employee,0,1,1,0,0,0,0,0,0,0
2019,0.0,38,Female,master's degree,single,Central,Professional,0,0,0,0,0,1,0,0,0,0
3024,0.0,52,Female,Unknown,married,Northeastern,Entrepreneur,0,0,1,1,0,0,0,0,0,0
1963,0.0,56,Female,bachelor's degree,married,Central,Freelancer,1,0,0,0,0,1,0,0,0,0
4138,0.0,33,Female,vocational certificate,single,Eastern,Entrepreneur,0,0,0,0,1,0,0,0,0,0
1484,0.0,62,Male,high school,married,Central,Corporate Employee,1,1,0,1,0,0,1,0,0,0
219,0.0,33,Female,less than high school,single,Eastern,Corporate Employee,0,0,0,0,0,0,0,0,0,1
1139,0.0,25,Male,vocational certificate,married,Eastern,Corporate Employee,0,1,0,1,0,0,0,0,0,0
4022,0.0,56,Male,others,married,Northeastern,Corporate Employee,0,1,0,0,0,0,0,0,0,0
533,0.0,29,Female,high school,single,Central,Student,0,0,1,1,0,0,0,0,1,0
3689,0.0,25,Male,vocational certificate,single,Central,Student,0,0,1,1,0,0,0,1,0,0
1603,0.0,52,Female,less than high school,married,Central,Entrepreneur,0,1,1,0,0,0,0,0,0,0
640,0.0,42,Female,high school,married,Central,Unemployed,0,1,1,0,0,0,0,1,0,0
4201,0.0,66,Male,bachelor's degree,married,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
3643,0.0,44,Female,less than high school,single,Central,Corporate Employee,0,0,1,0,0,0,0,0,0,0
2673,0.0,43,Male,bachelor's degree,single,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
248,0.0,21,Female,Unknown,Unknown,Northeastern,Corporate Employee,0,0,1,0,0,0,0,0,0,0
1745,0.0,23,Female,Unknown,single,Central,Student,0,0,1,0,0,0,0,0,0,0
4040,0.0,53,Male,vocational certificate,single,Central,Entrepreneur,0,0,0,0,0,1,0,0,0,0
3290,0.0,25,Male,high school,single,Central,Corporate Employee,1,0,1,1,0,0,0,0,0,0
3952,0.0,37,Female,bachelor's degree,married,Central,Corporate Employee,0,1,0,0,0,0,0,0,0,0
3750,0.0,35,Male,high school,single,Central,Corporate Employee,0,0,1,1,0,0,0,0,0,0
279,0.0,57,Male,master's degree,married,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
3756,0.0,19,Female,Unknown,single,Central,Corporate Employee,0,1,1,1,0,0,0,0,0,0
1878,1.0,47,Female,others,single,Central,Entrepreneur,1,1,0,0,0,0,0,0,0,0
4096,1.0,45,Female,high school,married,Eastern,Freelancer,0,0,1,0,0,0,0,0,0,0
2131,0.0,33,Female,high school,married,Eastern,Corporate Employee,0,0,0,0,1,0,0,0,0,0
156,0.0,28,Female,high school,single,Southern,Corporate Employee,0,0,1,0,0,0,0,0,0,0
3086,0.0,33,Male,high school,single,Central,Entrepreneur,0,1,0,0,0,0,0,0,0,0
1721,0.0,40,Male,others,single,Central,Corporate Employee,0,0,0,1,0,0,0,0,0,1
2124,0.0,68,Female,bachelor's degree,single,Northern,Corporate Employee,0,1,0,0,0,0,0,0,0,0
3615,0.0,25,Female,others,single,Southern,Student,1,1,1,1,0,0,1,0,0,0
924,0.0,27,Female,vocational certificate,Unknown,Northern,Student,0,0,1,1,1,0,0,0,1,0
1186,0.0,34,Female,high school,single,Northeastern,Entrepreneur,0,0,1,0,0,1,1,0,0,0
3989,0.0,21,Male,vocational certificate,single,Northeastern,Student,0,0,0,0,0,0,1,0,0,0
670,0.0,53,Male,less than high school,married,Central,Entrepreneur,1,0,0,0,0,0,0,0,0,0
1345,0.0,59,Female,master's degree,single,Central,Corporate Employee,0,0,0,1,0,0,0,0,0,0
3817,0.0,36,Female,bachelor's degree,divorce,Eastern,Corporate Employee,0,1,0,0,0,0,0,0,0,0
649,0.0,30,Female,bachelor's degree,single,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
544,0.0,27,Male,bachelor's degree,single,Western,Student,0,0,1,0,0,0,0,0,0,0
4071,0.0,46,Male,master's degree,married,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
2441,0.0,31,Male,high school,single,Central,Student,0,0,0,0,1,0,0,0,0,0
2253,0.0,30,Female,Unknown,single,Eastern,Corporate Employee,0,1,1,0,0,0,0,0,0,0
613,0.0,39,Male,high school,single,Northeastern,Corporate Employee,1,1,0,0,0,0,0,0,0,0
1024,0.0,58,Male,bachelor's degree,married,Central,Corporate Employee,1,1,0,0,0,1,0,0,0,0
1445,0.0,34,Male,bachelor's degree,single,Central,Corporate Employee,0,0,1,1,0,0,0,0,0,0
220,0.0,26,Female,bachelor's degree,single,Central,Student,0,0,1,1,0,0,0,0,0,0
2685,2.0,58,Female,high school,married,Northeastern,Freelancer,0,1,0,0,0,0,0,0,0,0
2935,0.0,26,Female,others,single,Eastern,Student,0,0,1,1,0,0,0,0,0,0
848,0.0,38,Female,bachelor's degree,married,Northeastern,Entrepreneur,1,0,1,1,0,0,0,0,1,0
1865,0.0,53,Male,less than high school,married,Northeastern,Corporate Employee,0,1,0,1,0,0,0,0,0,0
2883,0.0,43,Female,high school,single,Western,Freelancer,1,0,1,1,0,0,0,0,0,0
508,0.0,52,Male,master's degree,married,Central,Entrepreneur,1,0,0,0,0,0,0,0,0,0
4085,0.0,38,Female,bachelor's degree,single,Central,Corporate Employee,0,0,0,0,0,0,0,1,0,0
1452,0.0,30,Female,high school,married,Central,Entrepreneur,0,0,0,0,1,0,0,0,0,0
379,0.0,36,Female,vocational certificate,single,Northeastern,Corporate Employee,0,0,1,1,1,0,0,0,0,0
679,0.0,36,Female,high school,married,Eastern,Corporate Employee,0,1,0,0,0,0,0,0,0,0
1619,1.0,43,Female,high school,married,Southern,Entrepreneur,0,1,0,0,0,0,0,0,0,0
3545,0.0,38,Male,less than high school,single,Central,Entrepreneur,0,0,1,1,0,0,0,0,0,0
680,0.0,38,Male,bachelor's degree,single,Eastern,Corporate Employee,0,1,1,1,1,0,1,0,0,0
782,0.0,23,Female,Unknown,single,Central,Student,0,1,1,0,1,0,0,0,0,0
3436,0.0,42,Male,less than high school,married,Eastern,Corporate Employee,1,1,0,0,1,0,0,0,0,0
1838,0.0,39,Female,bachelor's degree,single,Southern,Corporate Employee,0,0,0,0,1,0,0,0,0,0
2970,0.0,57,Male,bachelor's degree,married,Central,Entrepreneur,0,1,0,0,0,0,0,0,0,0
2485,0.0,48,Female,vocational certificate,married,Central,Corporate Employee,1,1,1,0,0,0,0,0,0,0
383,0.0,48,Female,vocational certificate,married,Central,Corporate Employee,0,1,0,1,0,0,0,0,0,0
3609,0.0,35,Male,high school,single,Eastern,Student,0,1,1,1,1,0,1,0,0,1
3400,0.0,41,Male,high school,married,Central,Corporate Employee,0,1,0,0,0,0,0,0,0,0
2821,0.0,47,Male,bachelor's degree,married,Central,Corporate Employee,1,0,0,0,0,0,1,0,0,0
4146,0.0,58,Male,bachelor's degree,single,Central,Entrepreneur,0,0,1,1,0,0,0,0,0,0
2291,0.0,42,Female,bachelor's degree,married,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
2533,0.0,43,Male,high school,married,Central,Entrepreneur,1,1,0,0,0,0,0,0,0,0
3512,0.0,28,Female,high school,single,Central,Student,1,0,0,0,0,0,0,0,0,0
3776,0.0,40,Female,bachelor's degree,single,Central,Corporate Employee,1,0,1,1,0,0,0,0,0,0
2885,0.0,28,Male,high school,single,Central,Corporate Employee,0,0,0,1,0,0,0,0,0,0
2067,0.0,64,Female,Unknown,married,Eastern,Homemaker,0,1,0,1,0,0,0,0,0,0
2407,1.0,45,Female,high school,married,Central,Corporate Employee,0,0,1,0,0,0,0,0,0,0
2255,0.0,26,Female,Unknown,single,Northeastern,Student,0,0,1,1,0,0,0,0,0,0
1136,0.0,47,Male,master's degree,single,Southern,Entrepreneur,1,0,0,0,1,0,0,0,0,0
2432,0.0,63,Female,master's degree,single,Central,Corporate Employee,1,1,1,1,0,0,0,0,0,0
3459,0.0,32,Female,others,single,Northeastern,Corporate Employee,1,0,1,1,0,0,0,0,0,0
966,0.0,39,Male,vocational certificate,single,Eastern,Corporate Employee,0,0,1,0,0,0,0,0,0,0
529,0.0,49,Female,high school,married,Central,Freelancer,1,0,0,0,0,0,0,0,0,0
423,0.0,47,Female,bachelor's degree,married,Central,Corporate Employee,1,0,0,0,0,0,0,0,0,0
3591,0.0,53,Male,Unknown,married,Eastern,Entrepreneur,1,0,0,0,0,0,0,0,0,0
1378,0.0,48,Male,vocational certificate,married,Eastern,Corporate Employee,0,0,0,1,0,0,0,0,0,0
3151,0.0,34,Female,bachelor's degree,single,Central,Corporate Employee,1,1,1,1,0,0,0,0,1,0
3048,0.0,53,Male,high school,married,Central,Corporate Employee,0,0,0,1,0,0,0,0,0,0
2665,0.0,46,Female,others,single,Northern,Corporate Employee,0,1,1,1,0,0,0,0,0,0
2182,0.0,36,Male,high school,single,Central,Corporate Employee,0,0,1,0,0,0,0,0,0,0
384,0.0,32,Male,others,single,Northeastern,Corporate Employee,1,0,1,1,0,1,0,0,0,0
2233,0.0,40,Female,master's degree,single,Central,Corporate Employee,1,0,1,1,0,1,1,0,0,0
1106,0.0,36,Female,bachelor's degree,single,Northern,Professional,1,0,1,0,0,0,0,0,0,0
3539,0.0,55,Male,high school,married,Southern,Entrepreneur,0,1,0,1,0,0,0,0,0,0
3369,1.0,47,Female,bachelor's degree,married,Northeastern,Entrepreneur,1,0,0,0,0,0,0,0,0,0
2991,0.0,24,Male,others,others,Central,Student,0,1,1,0,0,0,0,0,0,0
1513,0.0,34,Female,others,married,Eastern,Entrepreneur,0,1,0,0,0,0,0,0,0,0
1227,0.0,35,Female,bachelor's degree,single,Northern,Student,0,0,1,1,0,0,0,0,0,0
1423,0.0,45,Female,vocational certificate,single,Central,Corporate Employee,0,1,0,0,0,0,0,0,0,0
3175,0.0,37,Male,bachelor's degree,married,Southern,Entrepreneur,0,1,0,0,0,0,0,0,0,0
841,0.0,43,Female,bachelor's degree,married,Central,Corporate Employee,1,1,0,0,1,0,0,0,0,0
582,0.0,24,Male,others,others,Southern,Student,1,1,1,0,0,0,0,0,0,0
1510,1.0,68,Female,high school,married,Central,Other,0,0,0,1,0,0,0,0,0,0
1544,0.0,22,Female,others,single,Northeastern,Student,0,0,1,1,1,0,0,0,0,0
2339,0.0,24,Female,others,single,Central,Student,0,1,1,0,0,0,0,0,0,0
3938,0.0,30,Female,high school,single,Western,Corporate Employee,1,0,0,0,0,0,0,0,0,0
2399,0.0,54,Female,less than high school,married,Central,Entrepreneur,0,0,0,1,0,0,0,0,1,0
1787,0.0,23,Female,Unknown,single,Central,Student,1,0,0,0,0,0,0,0,0,0
