CUST_ID,Number of Children,Age,Gender,Education level,Marital status,Region,Occupation Group,loan,utility,finance,shopping,financial_services,health_and_care,home_lifestyle,transport_travel,leisure,public_services
168,0.0,33,Female,high school,single,Southern,Entrepreneur,0.6337135614702155,0.0,0.0,0.0,0.0,0.3662864385297845,0.0,0.0,0.0,0.0
170,0.0,26,Male,less than high school,single,Southern,Corporate Employee,0.5718201925173672,0.0944415023415677,0.0,0.0,0.0,0.3337383051410652,0.0,0.0,0.0,0.0
173,0.0,71,Male,bachelor's degree,married,Central,Corporate Employee,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,46,Male,high school,married,Southern,Corporate Employee,0.9825364027844362,0.0,0.0,0.0,0.0,0.0,0.0174635972155637,0.0,0.0,0.0
183,0.0,35,Male,less than high school,single,Central,Corporate Employee,0.0,0.0,0.7048710601719198,0.2951289398280802,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0,24,Male,high school,single,Southern,Corporate Employee,0.9959693671906488,0.004030632809351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,48,Female,others,single,Northeastern,Corporate Employee,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,61,Male,high school,married,Southern,Entrepreneur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,41,Female,bachelor's degree,single,Northern,Homemaker,0.0551844706484837,0.2640598994318207,0.349648806028793,0.0,0.0,0.0,0.3311068238909025,0.0,0.0,0.0
195,0.0,35,Female,bachelor's degree,single,Central,Corporate Employee,0.0,0.1065193050218691,0.3078416814209834,0.3078416814209834,0.1091133197943383,0.1062576455696538,0.0,0.0,0.0624263667721716,0.0
201,0.0,38,Male,bachelor's degree,married,Central,Entrepreneur,0.8544665471784888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1455334528215111
203,0.0,28,Female,less than high school,single,Central,Corporate Employee,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,40,Male,less than high school,single,Central,Corporate Employee,0.9549162730785744,0.0,0.0,0.0,0.0,0.0,0.0450837269214255,0.0,0.0,0.0
207,1.0,48,Male,high school,married,Central,Entrepreneur,0.2503634307866257,0.234993449272241,0.0,0.0,0.5146431199411332,0.0,0.0,0.0,0.0,0.0
211,0.0,28,Male,high school,single,Central,Corporate Employee,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,52,Female,vocational certificate,single,Central,Corporate Employee,0.5168192360119644,0.0,0.4831807639880356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,1.0,53,Female,less than high school,married,Central,Freelancer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,74,Female,vocational certificate,married,Northern,Unemployed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,26,Female,high school,single,Northeastern,Corporate Employee,0.0,0.2670103952879144,0.3664948023560427,0.3664948023560427,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,35,Female,less than high school,single,Eastern,Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
220,0.0,28,Female,bachelor's degree,single,Central,Entrepreneur,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
223,0.0,51,Male,high school,single,Central,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,1.0,53,Female,less than high school,single,Central,Entrepreneur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.0,58,Male,bachelor's degree,single,Northern,Corporate Employee,0.2160753658047705,0.0,0.2565644417718982,0.3609941872118661,0.1483263178993786,0.0,0.0,0.0180396873120865,0.0,0.0
233,0.0,37,Female,high school,married,Central,Corporate Employee,0.0,0.0,0.1731904838576321,0.826809516142368,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,30,Female,high school,single,Southern,Corporate Employee,0.3541127002944318,0.0868998164428557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5589874832627124
242,0.0,39,Female,high school,married,Southern,Corporate Employee,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,52,Male,less than high school,single,Central,Corporate Employee,0.7245041999934653,0.0142161456471266,0.1097493641646963,0.1515302901947117,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,40,Female,bachelor's degree,married,Central,Homemaker,0.3717600448236397,0.5815044066842456,0.0,0.0,0.0,0.0,0.0467355484921147,0.0,0.0,0.0
268,0.0,33,Female,high school,married,Northeastern,Corporate Employee,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,49,Female,others,married,Central,Corporate Employee,0.0,0.0,0.3928188638799571,0.0712754555198285,0.0,0.0,0.0,0.5359056806002144,0.0,0.0
274,0.0,44,Male,bachelor's degree,married,Central,Corporate Employee,0.7310860982565783,0.0081766310205752,0.1161068446145968,0.1161068446145968,0.0,0.0,0.0285235814936526,0.0,0.0,0.0
277,0.0,40,Male,less than high school,married,Central,Corporate Employee,0.0,0.1481481481481481,0.0,0.4814814814814814,0.0,0.0,0.3703703703703703,0.0,0.0,0.0
278,0.0,51,Female,less than high school,single,Eastern,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,1.0,59,Male,master's degree,married,Central,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,0.0,51,Female,bachelor's degree,married,Northeastern,Corporate Employee,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,56,Female,bachelor's degree,single,Central,Entrepreneur,0.0,0.2796664977014909,0.5460663159182674,0.0,0.0,0.0,0.0,0.1742671863802415,0.0,0.0
286,0.0,33,Female,less than high school,single,Central,Corporate Employee,0.0,0.0,0.2021563342318059,0.0,0.7978436657681941,0.0,0.0,0.0,0.0,0.0
293,0.0,50,Female,others,single,Eastern,Freelancer,0.0,0.0,0.0,0.8793357371387944,0.1206642628612056,0.0,0.0,0.0,0.0,0.0
296,0.0,55,Male,high school,single,Central,Entrepreneur,0.0,0.0,0.7649086521889004,0.2350913478110996,0.0,0.0,0.0,0.0,0.0,0.0
301,0.0,26,Female,others,single,Central,Student,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0.0,35,Female,bachelor's degree,single,Central,Professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,0.0,53,Female,bachelor's degree,single,Central,Entrepreneur,0.4065074812711555,0.5865614448793789,0.0069310738494655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,0.0,27,Female,others,single,Central,Student,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,0.0,43,Female,master's degree,married,Central,Corporate Employee,0.0,0.0,0.0,0.0,0.0,0.8547567175018156,0.1452432824981844,0.0,0.0,0.0
312,0.0,30,Female,high school,single,Central,Student,0.0,0.5718427734611801,0.4281572265388199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.0,61,Female,less than high school,married,Northeastern,Entrepreneur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,0.0,53,Female,bachelor's degree,single,Central,Unemployed,0.9323653685597922,0.0092236363096978,0.0095355549057251,0.0,0.0,0.0,0.0,0.0,0.0488754402247848,0.0
325,0.0,55,Female,others,married,Western,Entrepreneur,0.0,0.238490827275874,0.0,0.7236387450656883,0.0,0.0,0.0378704276584376,0.0,0.0,0.0
328,0.0,33,Female,bachelor's degree,single,Northern,Entrepreneur,0.0,0.0,0.6076031534484482,0.3473676331183432,0.0,0.0450292134332085,0.0,0.0,0.0,0.0
336,0.0,43,Male,master's degree,married,Southern,Corporate Employee,0.1951524198398144,0.0273813828160654,0.0,0.0,0.0,0.0,0.7774661973441203,0.0,0.0,0.0
338,0.0,31,Female,less than high school,single,Central,Freelancer,0.0,0.0,0.0660744031093836,0.9161576901721266,0.0,0.0,0.0,0.0177679067184897,0.0,0.0
346,0.0,49,Male,bachelor's degree,married,Central,Entrepreneur,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,0.0,57,Male,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
348,0.0,32,Male,bachelor's degree,single,Central,Corporate Employee,0.6429762771759281,0.0366466472430677,0.2015747774980592,0.0914972388455403,0.0,0.0,0.0168459784620093,0.010459080775395,0.0,0.0
353,0.0,34,Female,bachelor's degree,married,Central,Entrepreneur,0.2775320031122864,0.0122940018762948,0.0405776494929307,0.0205681727357035,0.2036407607277979,0.0,0.0269034981609777,0.0110976929914033,0.0046969023872707,0.4026893185153349
354,0.0,48,Male,high school,married,Central,Freelancer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0.0,27,Male,vocational certificate,single,Northeastern,Freelancer,0.2019951612977271,0.323348345246457,0.3139785242417147,0.0229539956020144,0.0,0.0,0.0,0.0,0.0,0.1377239736120866
360,0.0,45,Female,vocational certificate,single,Central,Unemployed,0.0,0.0,0.3486029499940041,0.3486029499940041,0.0,0.0,0.3027941000119918,0.0,0.0,0.0
365,0.0,47,Female,master's degree,single,Central,Corporate Employee,0.7614038570110583,0.0034380105630248,0.0703084443387038,0.0068143838026,0.0,0.0,0.0,0.1580353042846128,0.0,0.0
368,0.0,43,Female,bachelor's degree,married,Central,Corporate Employee,0.7789522220756824,0.0770807514072021,0.069224984218999,0.069224984218999,0.0,0.0,0.0,0.0,0.0055170580791174,0.0
369,0.0,47,Female,bachelor's degree,married,Southern,Corporate Employee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
370,0.0,41,Male,less than high school,married,Southern,Entrepreneur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,0.0,26,Male,bachelor's degree,single,Central,Freelancer,0.972914526680002,0.0,0.0,0.0270854733199978,0.0,0.0,0.0,0.0,0.0,0.0
379,0.0,38,Female,vocational certificate,single,Northeastern,Corporate Employee,0.0,0.0,0.1465264609550077,0.5087053956214446,0.3447681434235476,0.0,0.0,0.0,0.0,0.0
381,0.0,34,Male,bachelor's degree,single,Central,Corporate Employee,0.7705100872291158,0.0,0.2294899127708841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,0.0,50,Female,vocational certificate,single,Central,Corporate Employee,0.0,0.7621075369090157,0.0,0.2378924630909843,0.0,0.0,0.0,0.0,0.0,0.0
384,0.0,34,Male,others,single,Northeastern,Corporate Employee,0.6814392383345819,0.0,0.030447285117077,0.1914554285576202,0.0,0.0966580479907208,0.0,0.0,0.0,0.0
390,0.0,26,Female,high school,single,Northeastern,Corporate Employee,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,0.0,54,Male,bachelor's degree,single,Central,Corporate Employee,0.8237662906035124,0.0,0.1762337093964876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,0.0,45,Female,bachelor's degree,married,Central,Unemployed,0.0,0.9375,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
398,0.0,41,Female,bachelor's degree,married,Central,Entrepreneur,0.8583192594219472,0.0,0.1416807405780527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,0.0,36,Female,less than high school,married,Eastern,Entrepreneur,0.0,0.5929416074735921,0.0,0.4070583925264078,0.0,0.0,0.0,0.0,0.0,0.0
405,0.0,30,Male,less than high school,single,Northeastern,Entrepreneur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
406,0.0,30,Male,vocational certificate,single,Central,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,0.0,53,Female,others,married,Central,Corporate Employee,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
410,0.0,53,Female,high school,married,Central,Entrepreneur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,0.0,38,Female,vocational certificate,single,Southern,Corporate Employee,0.4733433703086273,0.4300305531680884,0.064417384348856,0.032208692174428,0.0,0.0,0.0,0.0,0.0,0.0
423,0.0,49,Female,bachelor's degree,married,Central,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,0.0,29,Female,others,others,Southern,Corporate Employee,0.0,0.0,0.8872,0.0,0.0,0.0,0.0,0.0,0.1128,0.0
436,0.0,35,Female,bachelor's degree,single,Southern,Corporate Employee,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
442,0.0,34,Female,high school,single,Central,Corporate Employee,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,0.0,48,Female,less than high school,married,Northeastern,Freelancer,0.9090392162346076,0.0909607837653923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,0.0,40,Female,bachelor's degree,married,Central,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,0.0,36,Male,bachelor's degree,single,Central,Corporate Employee,0.0,0.0571326866601406,0.0,0.4360594464714781,0.1779834475393788,0.3288244193290024,0.0,0.0,0.0,0.0
453,0.0,82,Female,bachelor's degree,married,Central,Unemployed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,1.0,36,Female,others,single,Central,Corporate Employee,0.0,0.6030507670607033,0.0,0.0,0.0,0.3969492329392967,0.0,0.0,0.0,0.0
457,0.0,30,Female,high school,single,Central,Corporate Employee,0.4636555842678569,0.4590684850208336,0.0772759307113094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,0.0,55,Male,bachelor's degree,single,Central,Corporate Employee,0.9850246009199392,0.0149753990800608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,0.0,40,Male,vocational certificate,married,Eastern,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,0.0,54,Female,doctorate's degree,divorce,Central,Corporate Employee,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,0.0,35,Male,bachelor's degree,single,Central,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,0.0,43,Male,vocational certificate,married,Northeastern,Corporate Employee,0.0,0.0942037380290392,0.2115481155390794,0.6942481464318814,0.0,0.0,0.0,0.0,0.0,0.0
481,0.0,60,Male,high school,single,Central,Corporate Employee,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0714285714285714,0.0,0.0
484,2.0,49,Female,high school,single,Central,Entrepreneur,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
487,0.0,40,Male,vocational certificate,single,Northern,Corporate Employee,0.251604621309371,0.0,0.0,0.748395378690629,0.0,0.0,0.0,0.0,0.0,0.0
488,0.0,77,Male,others,married,Central,Corporate Employee,0.4590728065559324,0.0608878935766905,0.0171581758124015,0.4438747010796035,0.0,0.0,0.0071032330083721,0.0073845491671195,0.0045186407998803,0.0
489,0.0,57,Female,bachelor's degree,married,Southern,Entrepreneur,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
499,0.0,28,Male,high school,single,Central,Corporate Employee,0.0,0.2851405882096274,0.3119783190824718,0.1378490060488725,0.1034271557693768,0.0,0.1616049308896513,0.0,0.0,0.0
500,0.0,65,Female,others,single,Central,Corporate Employee,0.0,0.0169728656224917,0.615166445120539,0.3044107243130748,0.0,0.0634499649438943,0.0,0.0,0.0,0.0
503,0.0,63,Female,less than high school,married,Southern,Unemployed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
504,0.0,51,Female,master's degree,single,Central,Professional,0.926195771532622,0.0,0.0738042284673779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,0.0,62,Male,less than high school,married,Northeastern,Entrepreneur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
508,0.0,54,Male,bachelor's degree,married,Central,Entrepreneur,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,0.0,38,Female,high school,single,Central,Corporate Employee,0.6772773450728073,0.0,0.247544869624111,0.0320013545546901,0.0,0.0,0.0431764307483914,0.0,0.0,0.0
517,0.0,32,Female,vocational certificate,single,Northeastern,Corporate Employee,0.2974470544243125,0.0,0.7025529455756876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,0.0,44,Female,bachelor's degree,single,Central,Entrepreneur,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
521,0.0,33,Male,bachelor's degree,single,Central,Entrepreneur,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
523,0.0,36,Male,bachelor's degree,married,Central,Professional,0.5939878732186596,0.0,0.3232666796421738,0.0827454471391665,0.0,0.0,0.0,0.0,0.0,0.0
524,1.0,39,Male,high school,married,Central,Entrepreneur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,0.0,51,Female,high school,married,Central,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,0.0,25,Male,less than high school,single,Northern,Corporate Employee,0.0,0.2723880597014925,0.7276119402985075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0.0,31,Male,others,single,Eastern,Corporate Employee,0.8680391024391639,0.0,0.131960897560836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,0.0,31,Female,high school,single,Central,Entrepreneur,0.0,0.0,0.7197584157187277,0.1213648414215388,0.0,0.0,0.0,0.0,0.1588767428597336,0.0
537,0.0,36,Male,bachelor's degree,single,Eastern,Corporate Employee,0.0,0.0246313106354201,0.9753686893645798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,0.0,47,Female,vocational certificate,single,Northern,Entrepreneur,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,0.0,47,Male,less than high school,married,Central,Corporate Employee,0.0,0.6448573499374053,0.0,0.0,0.0,0.0,0.3551426500625947,0.0,0.0,0.0
544,0.0,29,Male,bachelor's degree,single,Western,Corporate Employee,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,0.0,36,Female,others,single,Central,Professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,1.0,49,Female,vocational certificate,divorce,Southern,Freelancer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
551,0.0,42,Female,bachelor's degree,married,Southern,Corporate Employee,0.855317096696407,0.0,0.1446829033035929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,0.0,31,Female,others,divorce,Central,Entrepreneur,0.0,0.0,0.4942173381487049,0.2458087997639156,0.2599738620873792,0.0,0.0,0.0,0.0,0.0
554,0.0,31,Male,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,0.0,0.9438202247191012,0.0,0.0561797752808988,0.0,0.0,0.0,0.0
555,1.0,58,Male,vocational certificate,single,Central,Corporate Employee,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
559,0.0,38,Female,bachelor's degree,married,Northern,Corporate Employee,0.6344977124384269,0.042551359228064,0.0014240501374207,0.0,0.3215268781960883,0.0,0.0,0.0,0.0,0.0
560,0.0,39,Male,bachelor's degree,single,Central,Corporate Employee,0.0,0.0093880964188131,0.9799159884484115,0.0106959151327752,0.0,0.0,0.0,0.0,0.0,0.0
563,0.0,35,Female,bachelor's degree,married,Central,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,0.0,27,Male,bachelor's degree,married,Southern,Corporate Employee,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,0.0,37,Male,vocational certificate,single,Central,Corporate Employee,0.8757733801091667,0.0,0.021687608221165,0.0422474608148294,0.0,0.0,0.0108438041105825,0.0494477467442562,0.0,0.0
575,0.0,51,Male,others,single,Central,Corporate Employee,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
576,0.0,40,Female,high school,single,Central,Corporate Employee,0.0,0.0,0.0350151640474221,0.964984835952578,0.0,0.0,0.0,0.0,0.0,0.0
578,0.0,56,Female,bachelor's degree,married,Northeastern,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,0.0,26,Female,others,single,Southern,Corporate Employee,0.8549274120867316,0.0892679265499047,0.0558046613633636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,1.0,66,Female,master's degree,married,Central,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,0.0,57,Male,high school,single,Central,Entrepreneur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,0.0,44,Female,bachelor's degree,married,Central,Corporate Employee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,0.0,44,Female,master's degree,single,Central,Entrepreneur,0.0,0.7961249468650643,0.2038750531349357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
